original_path	size	sha256	classification	retained_path	rationale
CANON00C_R5_T1_CLEAN_af4c5abd/06_coverage_result/coverage.stderr.txt	104	79463735b401d34477ca50372d93c26a8cd746c11ef6dffde80cfb0fbce77448	retained-contextual-evidence	experiments/scalar-signed-to-unsigned-q/T01-exact-fibres-and-equivalence-classes/positive-run/CANON00C-R5-clean/06_coverage_result/coverage.stderr.txt	Retained because the file is part of a distinct campaign stage or run context.
CANON00C_R5_T1_CLEAN_af4c5abd/06_coverage_result/coverage.stdout.txt	3420	d8233f6813b1b441802cf22af398cbd8a95abe64553bf45230f0416e4b4e4cd8	retained-contextual-evidence	experiments/scalar-signed-to-unsigned-q/T01-exact-fibres-and-equivalence-classes/positive-run/CANON00C-R5-clean/06_coverage_result/coverage.stdout.txt	Retained because the file is part of a distinct campaign stage or run context.
CANON00C_R5_T1_CLEAN_af4c5abd/07_preflight_amendment/CANON00C_ACCEPTANCE_AMENDMENT.txt	571	6805dc2cadaa50b8c80c5f7ce4d2e161dddd161da56c4ebf2982b277e4acd856	retained-contextual-evidence	experiments/scalar-signed-to-unsigned-q/T01-exact-fibres-and-equivalence-classes/positive-run/CANON00C-R5-clean/07_preflight_amendment/CANON00C_ACCEPTANCE_AMENDMENT.txt	Retained because the file is part of a distinct campaign stage or run context.
CANON00C_R5_T1_CLEAN_af4c5abd/08_status/CANON00C_R5_R1_T1_STATUS.txt	1056	259a53ce8f10429b51f074438461454b22bac20272a0745e5e033918ef0800bf	retained-contextual-evidence	experiments/scalar-signed-to-unsigned-q/T01-exact-fibres-and-equivalence-classes/positive-run/CANON00C-R5-clean/08_status/CANON00C_R5_R1_T1_STATUS.txt	Retained because the file is part of a distinct campaign stage or run context.
CANON00C_R5_T1_CLEAN_af4c5abd/08_status/R5_INITIAL_INTERRUPTION.txt	235	1d0bccb9dfb636249482d3d32049b76e640b98be6149b7098b426853ee9ff12c	retained-contextual-evidence	experiments/scalar-signed-to-unsigned-q/T01-exact-fibres-and-equivalence-classes/positive-run/CANON00C-R5-clean/08_status/R5_INITIAL_INTERRUPTION.txt	Retained because the file is part of a distinct campaign stage or run context.
CANON00C_R5_T1_CLEAN_af4c5abd/09_manifest/CANON00C_R5_R1_SHA256SUMS.txt	3042	77b328b9a658477e05d1dec83d3fe2c581f18d272d73c79ec9ac9be9860c8f38	retained-contextual-evidence	experiments/scalar-signed-to-unsigned-q/T01-exact-fibres-and-equivalence-classes/positive-run/CANON00C-R5-clean/09_manifest/CANON00C_R5_R1_SHA256SUMS.txt	Retained because the file is part of a distinct campaign stage or run context.
CANON00C_R5_T1_CLEAN_af4c5abd/09_manifest/CANON00C_R5_R1_SHA256SUMS.txt.sha256	205	a773ed4e3b5215757c9550a98d4de5489556d7eaec53ee16e856a9f8c5d504a2	retained-contextual-evidence	experiments/scalar-signed-to-unsigned-q/T01-exact-fibres-and-equivalence-classes/positive-run/CANON00C-R5-clean/09_manifest/CANON00C_R5_R1_SHA256SUMS.txt.sha256	Retained because the file is part of a distinct campaign stage or run context.
CANON00C_af4c5abd/00_source_snapshot/mlkem-native_af4c5abd.tar	10240000	bb9a092da93f9ce24f16c6fe66c641869ac06362dd0d951161bff3a041804f47	retained-frozen-source-snapshot	provenance/scalar-signed-to-unsigned-q/source-snapshot/mlkem-native_af4c5abd.tar	Retained as the frozen campaign source snapshot or its checksum.
CANON00C_af4c5abd/00_source_snapshot/relevant_source_verification.txt	458	7aed63d75273b861c0f491d3725da38fa607ae67cf79049af1998f1f4e556438	retained-source-binding-evidence	experiments/scalar-signed-to-unsigned-q/00-campaign-setup/source-snapshot-binding/relevant_source_verification.txt	Retained as source-snapshot identity and verification evidence.
CANON00C_af4c5abd/00_source_snapshot/source_snapshot_metadata.txt	473	c0502a72c5cf44deec213b9d8a46f51857622bbbe5d85ca0e80958772db45997	retained-source-binding-evidence	experiments/scalar-signed-to-unsigned-q/00-campaign-setup/source-snapshot-binding/source_snapshot_metadata.txt	Retained as source-snapshot identity and verification evidence.
CANON00C_af4c5abd/00_source_snapshot/source_snapshot_tar.sha256	196	e92933f3550c487a56d87c7643971975acbd65ba7bd1791d49246db2397264c1	retained-frozen-source-snapshot	provenance/scalar-signed-to-unsigned-q/source-snapshot/source_snapshot_tar.sha256	Retained as the frozen campaign source snapshot or its checksum.
CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/.clang-format	1224	19533c4050269a0f9385874bcd757e7af3c92fd1b8be4de3ab2bdbc59fd7db32	omitted-canonical-source-mirror		Byte-identical to the frozen source snapshot; preserved by the retained source-snapshot tar and original archive.
CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/.clang-tidy	1780	c48cb41cbb58d49aef228ee3dae3247c501400496a9831258ed0a13a18388c8d	omitted-canonical-source-mirror		Byte-identical to the frozen source snapshot; preserved by the retained source-snapshot tar and original archive.
CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/.envrc	273	8e74b508436ee5f644013bdc3e8e708c529d8fa6f1858041c6fd4d9b30327d61	omitted-canonical-source-mirror		Byte-identical to the frozen source snapshot; preserved by the retained source-snapshot tar and original archive.
CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/.github/ISSUE_TEMPLATE/bug_report.md	720	2227bbbfd0215fedb9929fba4e7a81f96a52edd505ab8b9f2530b19cddf794e8	omitted-canonical-source-mirror		Byte-identical to the frozen source snapshot; preserved by the retained source-snapshot tar and original archive.
CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/.github/ISSUE_TEMPLATE/feature_request.md	611	b55ffd57a6683f7c186538a098a4cf4487c6e7894f586a79a92acecd043ccef8	omitted-canonical-source-mirror		Byte-identical to the frozen source snapshot; preserved by the retained source-snapshot tar and original archive.
CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/.github/actionlint.yaml	410	3296abec65e2342fbecbc904893402e7f03bb4004f8488f70150a9bc25886afb	omitted-canonical-source-mirror		Byte-identical to the frozen source snapshot; preserved by the retained source-snapshot tar and original archive.
CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/.github/actions/bench/action.yml	3833	8f0f25ee45ff7a9783cd5c4b9f0916ecefc15aba6c6d6f5af8a42ae40d18478a	omitted-canonical-source-mirror		Byte-identical to the frozen source snapshot; preserved by the retained source-snapshot tar and original archive.
CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/.github/actions/cbmc/action.yml	2384	c80b4ec5b5ab6e1b8b9d3c3a21fa90437a3061ed7f5f71304271011feda4bee4	omitted-canonical-source-mirror		Byte-identical to the frozen source snapshot; preserved by the retained source-snapshot tar and original archive.
CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/.github/actions/cbmc/report.py	8845	9b1c3a7d2725814b55ac9ca932c2de8f07e083c9223f116829ae8da0cd6797cd	omitted-canonical-source-mirror		Byte-identical to the frozen source snapshot; preserved by the retained source-snapshot tar and original archive.
CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/.github/actions/config-variations/action.yml	13387	dfc92ba0a3c1d0c5e1de829302194ba8010f5b78473288ce309eb18b4f1f642d	omitted-canonical-source-mirror		Byte-identical to the frozen source snapshot; preserved by the retained source-snapshot tar and original archive.
CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/.github/actions/ct-test/action.yml	1541	abb9831b710d5ed850984240af5f5cff7596caee01fa93ed622cbe6a880c8408	omitted-canonical-source-mirror		Byte-identical to the frozen source snapshot; preserved by the retained source-snapshot tar and original archive.
CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/.github/actions/functest/action.yml	5261	44bd8f88267453122d59fbdb65195b953ffa258879bd54ec4154fd195a366070	omitted-canonical-source-mirror		Byte-identical to the frozen source snapshot; preserved by the retained source-snapshot tar and original archive.
CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/.github/actions/lint/action.yml	1539	6da6e56d8fee54fa7c9185817371d08c65e47a1944ee8becd1cadd77fcce9fbe	omitted-canonical-source-mirror		Byte-identical to the frozen source snapshot; preserved by the retained source-snapshot tar and original archive.
CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/.github/actions/multi-functest/action.yml	11985	24f996e395f71133bdf2b04cdbf00bfe5235b13b83d5b8e761e8ce0ada067dfd	omitted-canonical-source-mirror		Byte-identical to the frozen source snapshot; preserved by the retained source-snapshot tar and original archive.
CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/.github/actions/setup-apt/action.yml	798	e47939c03998bb2a6e01e8c7cef7c34ecbdaeca437192c78683abe1364c68d20	omitted-canonical-source-mirror		Byte-identical to the frozen source snapshot; preserved by the retained source-snapshot tar and original archive.
CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/.github/actions/setup-aws-lc/action.yml	1031	03646db52a79cffaf889e6deaac3b640af42fa491678d7f71d663c79e826fb0b	omitted-canonical-source-mirror		Byte-identical to the frozen source snapshot; preserved by the retained source-snapshot tar and original archive.
CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/.github/actions/setup-brew/action.yml	657	b1cdb183bbe2f51605fe1a9aebea5e78f8171c4e4cb7c3f11ca7bc6a93330e4b	omitted-canonical-source-mirror		Byte-identical to the frozen source snapshot; preserved by the retained source-snapshot tar and original archive.
CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/.github/actions/setup-nix/action.yml	4795	8359f13ea2a642bbd3d39991bf5471021345c20c5fd83e143d7d38efe940043b	omitted-canonical-source-mirror		Byte-identical to the frozen source snapshot; preserved by the retained source-snapshot tar and original archive.
CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/.github/actions/setup-oqs/action.yml	992	71a514bf36b7893d0190b0b2f476b11083978630b5d27e01dc5015f07fdb5efe	omitted-canonical-source-mirror		Byte-identical to the frozen source snapshot; preserved by the retained source-snapshot tar and original archive.
CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/.github/actions/setup-os/action.yml	1228	9581f5220f5e8a14a6379280b1156dc036fa2d1e06703f8672b99c70d7adb2d5	omitted-canonical-source-mirror		Byte-identical to the frozen source snapshot; preserved by the retained source-snapshot tar and original archive.
CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/.github/actions/setup-pavona/action.yml	1785	bbb6d90ff6f46fc0f77c2b9ecfd62ae357c4d1338e0225cc5862f306ddc85ccb	omitted-canonical-source-mirror		Byte-identical to the frozen source snapshot; preserved by the retained source-snapshot tar and original archive.
CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/.github/actions/setup-shell/action.yml	1584	929c26c5f040334cbe0d375a780acc378d0bfad75915c1109d210f9a266fdac3	omitted-canonical-source-mirror		Byte-identical to the frozen source snapshot; preserved by the retained source-snapshot tar and original archive.
CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/.github/actions/setup-yum/action.yml	683	a5a540bd2cd7e35952f5bbceb0559f3b34c3966d3f5a88207a19d2cf9000289c	omitted-canonical-source-mirror		Byte-identical to the frozen source snapshot; preserved by the retained source-snapshot tar and original archive.
CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/.github/dependabot.yml	218	7d125e8f29830d045136e317ee444ba08f43a9598e291c82310dec105f478b75	omitted-canonical-source-mirror		Byte-identical to the frozen source snapshot; preserved by the retained source-snapshot tar and original archive.
CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/.github/mlc_config.json	888	36efebf3af547925b28bb93498e99501583927e7056ed96ba8de09c12a8b934f	omitted-canonical-source-mirror		Byte-identical to the frozen source snapshot; preserved by the retained source-snapshot tar and original archive.
CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/.github/scripts/check-wycheproof-updates.py	5845	3c0937295ec9224d88af367637a57fa5bfeec5d6de765b97de87942fb40b6bc6	omitted-canonical-source-mirror		Byte-identical to the frozen source snapshot; preserved by the retained source-snapshot tar and original archive.
CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/.github/workflows/all.yml	2565	36846d207b3b17a8ea27e4c59b03cf931738dc987054b3a685db2c2fa1d00c62	omitted-canonical-source-mirror		Byte-identical to the frozen source snapshot; preserved by the retained source-snapshot tar and original archive.
CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/.github/workflows/baremetal.yml	2803	f50f76ecd8396ea36441802c518e3e50700131b2aba592bed2175248502a8764	omitted-canonical-source-mirror		Byte-identical to the frozen source snapshot; preserved by the retained source-snapshot tar and original archive.
CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/.github/workflows/base.yml	10952	6ffb65f2a98f95cd3ff7766d5b6942cf093de428d368229272acf7334bf15b9a	omitted-canonical-source-mirror		Byte-identical to the frozen source snapshot; preserved by the retained source-snapshot tar and original archive.
CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/.github/workflows/bench.yml	7516	8b206d56d276c1082a5f610e3267101d1a9f9e7ff0c6f5f4bc960ed31c56ca29	omitted-canonical-source-mirror		Byte-identical to the frozen source snapshot; preserved by the retained source-snapshot tar and original archive.
CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/.github/workflows/bench_ec2_any.yml	2108	b3b17dcdc5f003a1597490b5d29c17fe777a2e7e456e3a06f8bc7bf53a99f075	omitted-canonical-source-mirror		Byte-identical to the frozen source snapshot; preserved by the retained source-snapshot tar and original archive.
CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/.github/workflows/bench_ec2_reusable.yml	9762	078b06844c5786cd97121d241a0e7ad0daf322401a3708a1278a2cd1caa8ff50	omitted-canonical-source-mirror		Byte-identical to the frozen source snapshot; preserved by the retained source-snapshot tar and original archive.
CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/.github/workflows/cbmc.yml	1958	94d30cd6b369e31b25e4bab6b268a9b0497c0c72db774c5953cb4242b2d918dc	omitted-canonical-source-mirror		Byte-identical to the frozen source snapshot; preserved by the retained source-snapshot tar and original archive.
CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/.github/workflows/ci.yml	28656	1ac87cf5ed0071b4414cd41b2305a2472a532d604d9b7661cba580f4540ba0d3	omitted-canonical-source-mirror		Byte-identical to the frozen source snapshot; preserved by the retained source-snapshot tar and original archive.
CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/.github/workflows/ci_ec2_any.yml	2210	e152624ca07bfbe9e3f048dc867fddd5a0e7d45535dc83f634113ec51e5f8ab3	omitted-canonical-source-mirror		Byte-identical to the frozen source snapshot; preserved by the retained source-snapshot tar and original archive.
CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/.github/workflows/ci_ec2_container.yml	9063	d24918e44a50da0e55dff15a04442883dd889aede6bcaf48b4db2948b77a0b5e	omitted-canonical-source-mirror		Byte-identical to the frozen source snapshot; preserved by the retained source-snapshot tar and original archive.
CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/.github/workflows/ci_ec2_reusable.yml	10567	e5a6c16de3c646d0f5dcf19d8d0a763ab8cb4d8df57625337e81331f5443f994	omitted-canonical-source-mirror		Byte-identical to the frozen source snapshot; preserved by the retained source-snapshot tar and original archive.
CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/.github/workflows/ct-tests.yml	3387	72656f5050e8160721cd76d2c31decfbd85fd82ebb9c8f8469a9901899edfb93	omitted-canonical-source-mirror		Byte-identical to the frozen source snapshot; preserved by the retained source-snapshot tar and original archive.
CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/.github/workflows/hol_light.yml	11324	466230396188d7f9b32bb6f9b4eb254e704e2cc57e9fe006fd77221b0741202c	omitted-canonical-source-mirror		Byte-identical to the frozen source snapshot; preserved by the retained source-snapshot tar and original archive.
CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/.github/workflows/integration-awslc-main.yml	453	b15b33db4bc3f81da791fc11928780a0491b8939ea807d7636ad08f7cc656bf8	omitted-canonical-source-mirror		Byte-identical to the frozen source snapshot; preserved by the retained source-snapshot tar and original archive.
CANON00C_af4c5abd/01_build_workspace/mlkem-native_af4c5abd/.github/workflows/integration-awslc.yml	6257	7e74eb164596e11c7e18b375b6a488855845393eaa8dd6bfc751b812d8b0ee5b	omitted-canonical-source-mirror		Byte-identical to the frozen source snapshot; preserved by the retained source-snapshot tar and original archive.
