original_path	decision	sha256	retained_destination	canonical_original_path	reason
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/06_HARNESS_FREEZE_CANDIDATE/results/P2/cbmc_command.shellescaped.txt	OMIT_EXACT_MIRROR	a939b73cbfbf14cf13ebf290e5ceec19a95c615800a5ba0c5ffc57fc12501d8c	experiments/poly-bytes-codec/T02-canonical-bytes-decode-encode/cbmc-result/cbmc_command.shellescaped.txt	05_direct_cbmc_results/P2/cbmc_command.shellescaped.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/06_HARNESS_FREEZE_CANDIDATE/results/P2/cbmc_exit_code.txt	OMIT_EXACT_MIRROR	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/build/M1/make.exit_code.txt	07_INTEGRATION_MUTATION_HARDENING/build/M1/make.exit_code.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/06_HARNESS_FREEZE_CANDIDATE/results/P2/execution_status.txt	OMIT_EXACT_MIRROR	efb5e3e342a403c3dcb71299dd5dbd2b1187c08a7ca6bdeadf6d5ecd4ecdf1d3	experiments/poly-bytes-codec/T02-canonical-bytes-decode-encode/cbmc-result/execution_status.txt	05_direct_cbmc_results/P2/execution_status.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/06_HARNESS_FREEZE_CANDIDATE/verification_intent/PBCODEC_CV1_VERIFICATION_INTENT.md	OMIT_EXACT_MIRROR	befca621610706c9e9e59fae1a5cfb612f6e39868743905eeee6e51099ad9be6	experiments/poly-bytes-codec/00-campaign-setup/verification-intent/PBCODEC_CV1_VERIFICATION_INTENT.md	00_verification_intent/PBCODEC_CV1_VERIFICATION_INTENT.md	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/07_INTEGRATION_MUTATION_HARDENING/PBCODEC_CV1_MUTATION_HARDENING_SUMMARY.txt	OMIT_EXACT_MIRROR	55a08df4f1132aaa8d3a243743cb2b1c0ce2a36a29b746e74069d36e192f9a45	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/PBCODEC_CV1_MUTATION_HARDENING_SUMMARY.txt	07_INTEGRATION_MUTATION_HARDENING/PBCODEC_CV1_MUTATION_HARDENING_SUMMARY.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/07_INTEGRATION_MUTATION_HARDENING/SHA256_MANIFEST.txt	OMIT_EXACT_MIRROR	2f87099aae95f410dd30180e48fc6c2cf536bd22ac1704e891cd5938a03dc24b	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/SHA256_MANIFEST.txt	07_INTEGRATION_MUTATION_HARDENING/SHA256_MANIFEST.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/07_INTEGRATION_MUTATION_HARDENING/SHA256_MANIFEST.txt.self.sha256	OMIT_EXACT_MIRROR	a65e19ca74f4fe430c46f1c283a81845bfc46a0116c4ff172e0f2803a50860dc	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/SHA256_MANIFEST.txt.self.sha256	07_INTEGRATION_MUTATION_HARDENING/SHA256_MANIFEST.txt.self.sha256	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/07_INTEGRATION_MUTATION_HARDENING/binding/M1/goto_binary.sha256	OMIT_EXACT_MIRROR	2e4b55ee64a0b650a950a61c577879a8e27e0b1b00d4f5e1d12d6947ee3aaf77	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/binding/M1/goto_binary.sha256	07_INTEGRATION_MUTATION_HARDENING/binding/M1/goto_binary.sha256	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/07_INTEGRATION_MUTATION_HARDENING/binding/M1/harness_goto_body.txt	OMIT_EXACT_MIRROR	65940cbdaf075eb623489a3ef8529bbdee634d42d6abb17f19ef36634fa6d840	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/binding/M1/harness_goto_body.txt	07_INTEGRATION_MUTATION_HARDENING/binding/M1/harness_goto_body.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/07_INTEGRATION_MUTATION_HARDENING/binding/M1/model_identity.txt	OMIT_EXACT_MIRROR	c35a4a05debf5c048d0833d55b563b3d852cedbc1527d0d21f6b4ef0261a7a36	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/binding/M1/model_identity.txt	07_INTEGRATION_MUTATION_HARDENING/binding/M1/model_identity.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/07_INTEGRATION_MUTATION_HARDENING/binding/M1/public_call_order.txt	OMIT_EXACT_MIRROR	89f4a6e0ea339471128e6728b6fe5bc932e74e3c9d5002a974f64aa5553e6830	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/binding/M1/public_call_order.txt	07_INTEGRATION_MUTATION_HARDENING/binding/M1/public_call_order.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/07_INTEGRATION_MUTATION_HARDENING/binding/M1/relevant_loops.txt	OMIT_EXACT_MIRROR	c6148093d7ff4817f8fb470cc85a5892dabbc026eba41943896f27dfda435fb3	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/binding/M1/relevant_loops.txt	07_INTEGRATION_MUTATION_HARDENING/binding/M1/relevant_loops.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/07_INTEGRATION_MUTATION_HARDENING/binding/M1/show_goto_functions.txt	OMIT_EXACT_MIRROR	75131ac78b476e4825c86caea5fe0fa38297fa82d9530ba8e33e430859b5a1a5	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/binding/M1/show_goto_functions.txt	07_INTEGRATION_MUTATION_HARDENING/binding/M1/show_goto_functions.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/07_INTEGRATION_MUTATION_HARDENING/binding/M1/show_loops.txt	OMIT_EXACT_MIRROR	2dc2b8539e2210752130edc7da15e88cf015b20164785c36239f5302858ae965	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/binding/M1/show_loops.txt	07_INTEGRATION_MUTATION_HARDENING/binding/M1/show_loops.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/07_INTEGRATION_MUTATION_HARDENING/binding/M1/show_properties.txt	OMIT_EXACT_MIRROR	35c8669644d676a47dd55bc01579444f2941bef5f5227d55ef5da4729f612dcb	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/binding/M1/show_properties.txt	07_INTEGRATION_MUTATION_HARDENING/binding/M1/show_properties.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/07_INTEGRATION_MUTATION_HARDENING/binding/M1/target_property.txt	OMIT_EXACT_MIRROR	7a1f7cd3f0e51a7795d47bd1e159e2d6ca111ae959800dfc7e856aa6e6338797	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/binding/M1/target_property.txt	07_INTEGRATION_MUTATION_HARDENING/binding/M1/target_property.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/07_INTEGRATION_MUTATION_HARDENING/binding/M2/goto_binary.sha256	OMIT_EXACT_MIRROR	040461f2e2e64f5a321b21e902a3bed9f5a9a95ac1a6036d09326df061032dc6	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/binding/M2/goto_binary.sha256	07_INTEGRATION_MUTATION_HARDENING/binding/M2/goto_binary.sha256	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/07_INTEGRATION_MUTATION_HARDENING/binding/M2/harness_goto_body.txt	OMIT_EXACT_MIRROR	5466e49fd4cff0a8f96263fbee57a4d1595d9920c77af29f718b100f3228c7ca	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/binding/M2/harness_goto_body.txt	07_INTEGRATION_MUTATION_HARDENING/binding/M2/harness_goto_body.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/07_INTEGRATION_MUTATION_HARDENING/binding/M2/model_identity.txt	OMIT_EXACT_MIRROR	a810be35b48fe5a8378885d342fb66948c343bd24f06f391b1bbe32d1406901c	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/binding/M2/model_identity.txt	07_INTEGRATION_MUTATION_HARDENING/binding/M2/model_identity.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/07_INTEGRATION_MUTATION_HARDENING/binding/M2/public_call_order.txt	OMIT_EXACT_MIRROR	fed4ae4d976e5f91c1ef9b3b09d8ba43bb13f21c08c00a4f426af539af037727	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/binding/M2/public_call_order.txt	07_INTEGRATION_MUTATION_HARDENING/binding/M2/public_call_order.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/07_INTEGRATION_MUTATION_HARDENING/binding/M2/relevant_loops.txt	OMIT_EXACT_MIRROR	e22e8998a8a494045de58875c0cca2721ee96cd5fb424a024bc1220e81e9b4d4	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/binding/M2/relevant_loops.txt	07_INTEGRATION_MUTATION_HARDENING/binding/M2/relevant_loops.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/07_INTEGRATION_MUTATION_HARDENING/binding/M2/show_goto_functions.txt	OMIT_EXACT_MIRROR	4d3f3c0f3d55dc5b6611a74108b9900f040c7ced139e687dede7a4b1d114ec81	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/binding/M2/show_goto_functions.txt	07_INTEGRATION_MUTATION_HARDENING/binding/M2/show_goto_functions.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/07_INTEGRATION_MUTATION_HARDENING/binding/M2/show_loops.txt	OMIT_EXACT_MIRROR	650a244fd8ed62862b08508b30c13b03755dd8f7950acb5980a058500a482e22	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/binding/M2/show_loops.txt	07_INTEGRATION_MUTATION_HARDENING/binding/M2/show_loops.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/07_INTEGRATION_MUTATION_HARDENING/binding/M2/show_properties.txt	OMIT_EXACT_MIRROR	6c9873203c02194f79e76b6e43e3dd9a745e3fd58ff40b8e523f4340195fef85	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/binding/M2/show_properties.txt	07_INTEGRATION_MUTATION_HARDENING/binding/M2/show_properties.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/07_INTEGRATION_MUTATION_HARDENING/binding/M2/target_property.txt	OMIT_EXACT_MIRROR	1eeb7d26cfdf55e45f9859e34a1295c7c08ed30183eb0f288a7d1d402b31a7cc	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/binding/M2/target_property.txt	07_INTEGRATION_MUTATION_HARDENING/binding/M2/target_property.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/07_INTEGRATION_MUTATION_HARDENING/build/M1/make.exit_code.txt	OMIT_EXACT_MIRROR	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/build/M1/make.exit_code.txt	07_INTEGRATION_MUTATION_HARDENING/build/M1/make.exit_code.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/07_INTEGRATION_MUTATION_HARDENING/build/M1/make.stderr.txt	OMIT_EXACT_MIRROR	18e0bcc1470578d7cda60f9207f7e41a24e30caf2ca3c5d0df72b72ed227b6e0	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/build/M1/make.stderr.txt	07_INTEGRATION_MUTATION_HARDENING/build/M1/make.stderr.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/07_INTEGRATION_MUTATION_HARDENING/build/M1/make.stdout.txt	OMIT_EXACT_MIRROR	37241e24b846e92c28c838dbd1ca60f414c71ff28e54a5f9a1add8ccb0e55970	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/build/M1/make.stdout.txt	07_INTEGRATION_MUTATION_HARDENING/build/M1/make.stdout.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/07_INTEGRATION_MUTATION_HARDENING/build/M2/make.exit_code.txt	OMIT_EXACT_MIRROR	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/build/M1/make.exit_code.txt	07_INTEGRATION_MUTATION_HARDENING/build/M1/make.exit_code.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/07_INTEGRATION_MUTATION_HARDENING/build/M2/make.stderr.txt	OMIT_EXACT_MIRROR	18e0bcc1470578d7cda60f9207f7e41a24e30caf2ca3c5d0df72b72ed227b6e0	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/build/M1/make.stderr.txt	07_INTEGRATION_MUTATION_HARDENING/build/M1/make.stderr.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/07_INTEGRATION_MUTATION_HARDENING/build/M2/make.stdout.txt	OMIT_EXACT_MIRROR	eabd77cfdfd888a75b99a0860fa0a543d47c2f7448430d67f8f561f3ed3f49cf	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/build/M2/make.stdout.txt	07_INTEGRATION_MUTATION_HARDENING/build/M2/make.stdout.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/07_INTEGRATION_MUTATION_HARDENING/candidates/M1/Makefile	OMIT_EXACT_MIRROR	3b755b7625451c922595ea94795b665e69cfcd9ffa573c88fb171e5c0aa6f555	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/candidates/M1/Makefile	07_INTEGRATION_MUTATION_HARDENING/candidates/M1/Makefile	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/07_INTEGRATION_MUTATION_HARDENING/candidates/M1/pbcodec_cv1_m1_corrupt_encoded_bridge_harness.c	OMIT_EXACT_MIRROR	50d35d8510ff668be5aaf861fc777b2c782888df19b10fd3dfbd056a9490bceb	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/candidates/M1/pbcodec_cv1_m1_corrupt_encoded_bridge_harness.c	07_INTEGRATION_MUTATION_HARDENING/candidates/M1/pbcodec_cv1_m1_corrupt_encoded_bridge_harness.c	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/07_INTEGRATION_MUTATION_HARDENING/candidates/M2/Makefile	OMIT_EXACT_MIRROR	026f100c12106359c1da35d760dd2cac74a3f17efc44a5b9015113d9bec8edf4	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/candidates/M2/Makefile	07_INTEGRATION_MUTATION_HARDENING/candidates/M2/Makefile	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/07_INTEGRATION_MUTATION_HARDENING/candidates/M2/pbcodec_cv1_m2_corrupt_decoded_bridge_harness.c	OMIT_EXACT_MIRROR	28d9d4ce33d596a294056b2cd06027e33b7321eb36e867af51354a6199684cd2	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/candidates/M2/pbcodec_cv1_m2_corrupt_decoded_bridge_harness.c	07_INTEGRATION_MUTATION_HARDENING/candidates/M2/pbcodec_cv1_m2_corrupt_decoded_bridge_harness.c	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/07_INTEGRATION_MUTATION_HARDENING/identity/M1_mutation_site.txt	OMIT_EXACT_MIRROR	899f1eb60489f5cc4f841d10d452363fff4503c89ed84327d28f3735148b1a43	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/identity/M1_mutation_site.txt	07_INTEGRATION_MUTATION_HARDENING/identity/M1_mutation_site.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/07_INTEGRATION_MUTATION_HARDENING/identity/M2_mutation_site.txt	OMIT_EXACT_MIRROR	4168f24c8fe3d25c593696fc76358cf09633cec6401c5f40b36f90a20124c6ac	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/identity/M2_mutation_site.txt	07_INTEGRATION_MUTATION_HARDENING/identity/M2_mutation_site.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/07_INTEGRATION_MUTATION_HARDENING/identity/MUTATION_ARTIFACTS.sha256	OMIT_EXACT_MIRROR	cb959d286e5cf56c58e1dfb9a2a701c06e48173585d4d09e5313675df3f831fb	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/identity/MUTATION_ARTIFACTS.sha256	07_INTEGRATION_MUTATION_HARDENING/identity/MUTATION_ARTIFACTS.sha256	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/07_INTEGRATION_MUTATION_HARDENING/identity/production_source_after_mutations.diff	OMIT_EXACT_MIRROR	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	provenance/poly-bytes-codec/source-binding/review2-snapshot/PRODUCTION_SOURCE_DIFF.txt	09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/source_binding/PRODUCTION_SOURCE_DIFF.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/07_INTEGRATION_MUTATION_HARDENING/results/M1/acceptance.txt	OMIT_EXACT_MIRROR	3bc3bb55a9a96878bd169e301609f8219dc846235e024e4597c74e4af72c3370	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/results/M1/acceptance.txt	07_INTEGRATION_MUTATION_HARDENING/results/M1/acceptance.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/07_INTEGRATION_MUTATION_HARDENING/results/M1/cbmc_command.shellescaped.txt	OMIT_EXACT_MIRROR	44e564d1738107d323bb693addce5ac4d7268e414a463ac638a495a7d4ff513e	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/results/M1/cbmc_command.shellescaped.txt	07_INTEGRATION_MUTATION_HARDENING/results/M1/cbmc_command.shellescaped.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/07_INTEGRATION_MUTATION_HARDENING/results/M1/cbmc_exit_code.txt	OMIT_EXACT_MIRROR	917df3320d778ddbaa5c5c7742bc4046bf803c36ed2b050f30844ed206783469	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/results/M1/cbmc_exit_code.txt	07_INTEGRATION_MUTATION_HARDENING/results/M1/cbmc_exit_code.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/07_INTEGRATION_MUTATION_HARDENING/results/M1/cbmc_result.xml	OMIT_EXACT_MIRROR	4abc303af9792c197a00289b29c94dd561fcc62d5f64cdb6a2637f92a9c7300e	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/results/M1/cbmc_result.xml	07_INTEGRATION_MUTATION_HARDENING/results/M1/cbmc_result.xml	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/07_INTEGRATION_MUTATION_HARDENING/results/M1/cbmc_stderr.txt	OMIT_EXACT_MIRROR	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	provenance/poly-bytes-codec/source-binding/review2-snapshot/PRODUCTION_SOURCE_DIFF.txt	09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/source_binding/PRODUCTION_SOURCE_DIFF.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/07_INTEGRATION_MUTATION_HARDENING/results/M1/exact_status.tsv	OMIT_EXACT_MIRROR	5eccab3e26b2f9d97479d51e6c0d7ee6f4fa4f1b53e070e4ea5e265e32dfb3cf	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/results/M1/exact_status.tsv	07_INTEGRATION_MUTATION_HARDENING/results/M1/exact_status.tsv	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/07_INTEGRATION_MUTATION_HARDENING/results/M2/acceptance.txt	OMIT_EXACT_MIRROR	936988f9a98fa751145ecd1403c95d6a40bd831ea945917cb68926c216164207	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/results/M2/acceptance.txt	07_INTEGRATION_MUTATION_HARDENING/results/M2/acceptance.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/07_INTEGRATION_MUTATION_HARDENING/results/M2/cbmc_command.shellescaped.txt	OMIT_EXACT_MIRROR	1fdc6ae4d85877a1bbba5dc28b8737f4dc317dbd76afe25810ec5962ee8d90f7	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/results/M2/cbmc_command.shellescaped.txt	07_INTEGRATION_MUTATION_HARDENING/results/M2/cbmc_command.shellescaped.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/07_INTEGRATION_MUTATION_HARDENING/results/M2/cbmc_exit_code.txt	OMIT_EXACT_MIRROR	917df3320d778ddbaa5c5c7742bc4046bf803c36ed2b050f30844ed206783469	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/results/M1/cbmc_exit_code.txt	07_INTEGRATION_MUTATION_HARDENING/results/M1/cbmc_exit_code.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/07_INTEGRATION_MUTATION_HARDENING/results/M2/cbmc_result.xml	OMIT_EXACT_MIRROR	eb7ae6ce702e78f75f8e161330d2f26a97e26c2e1afe8e4638f8e4dc54728e76	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/results/M2/cbmc_result.xml	07_INTEGRATION_MUTATION_HARDENING/results/M2/cbmc_result.xml	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/07_INTEGRATION_MUTATION_HARDENING/results/M2/cbmc_stderr.txt	OMIT_EXACT_MIRROR	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	provenance/poly-bytes-codec/source-binding/review2-snapshot/PRODUCTION_SOURCE_DIFF.txt	09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/source_binding/PRODUCTION_SOURCE_DIFF.txt	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/07_INTEGRATION_MUTATION_HARDENING/results/M2/exact_status.tsv	OMIT_EXACT_MIRROR	bbd1e8b76e879b4c71fb35615b963b1260ec72c943caaaa3233e6146fb6f9fc0	experiments/poly-bytes-codec/V01-bridge-mutation-sensitivity/results/M2/exact_status.tsv	07_INTEGRATION_MUTATION_HARDENING/results/M2/exact_status.tsv	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/PBCODEC_CV1_HARNESS_FREEZE_CANDIDATE.tar.gz	OMIT_EXACT_MIRROR	41a1a7c652245cf6a0771cf8b2a31adb59f533b6bb5f31b6483f95117257f697	provenance/poly-bytes-codec/frozen-family-packages/harness-freeze/PBCODEC_CV1_HARNESS_FREEZE_CANDIDATE.tar.gz	PBCODEC_CV1_HARNESS_FREEZE_CANDIDATE.tar.gz	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/evidence/PBCODEC_CV1_HARNESS_FREEZE_CANDIDATE.tar.gz.sha256	OMIT_EXACT_MIRROR	e4435746732dabf1c95615d54c0d3f422566d3935ed4d0d4a16b70eecb5eb088	provenance/poly-bytes-codec/frozen-family-packages/harness-freeze/PBCODEC_CV1_HARNESS_FREEZE_CANDIDATE.tar.gz.sha256	PBCODEC_CV1_HARNESS_FREEZE_CANDIDATE.tar.gz.sha256	byte-identical mirror retained canonically; original remains in frozen ZIP
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/final_review/PBCODEC_CV1_REVIEW2_REMEDIATION.md	RETAIN	c43162346fdf4609ea8a7ea5ac7bd8f0b0ede82b9c6c93c10eb990a14468de58	experiments/poly-bytes-codec/campaign-closure/review2-packaging-remediation/final_review/PBCODEC_CV1_REVIEW2_REMEDIATION.md	09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/final_review/PBCODEC_CV1_REVIEW2_REMEDIATION.md	primary campaign record or context-distinct evidence
09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/final_review/PBCODEC_CV1_REVIEW2_STATUS.txt	RETAIN	4f87cfc7a0e17785c0a306f596a79a57d27a3234e7fda7d0833e189a141a95ef	experiments/poly-bytes-codec/campaign-closure/review2-packaging-remediation/final_review/PBCODEC_CV1_REVIEW2_STATUS.txt	09_AUTHORITATIVE_CLOSURE_REVIEW2_CANDIDATE/final_review/PBCODEC_CV1_REVIEW2_STATUS.txt	primary campaign record or context-distinct evidence
