omitted_original_path	canonical_original_path	retained_destination	size_bytes	sha256	mirror_identity
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/commands/callsite_frame_show_properties_command.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/commands/callsite_frame_show_properties_command.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/commands/callsite_frame_show_properties_command.txt	563	d32ae9bacb3f062f63b2aefcfb6b3a39282944da0d4d6989d6cfa08f8d61f2fe	"[""t6-authoritative-tree"", ""04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/commands/callsite_frame_show_properties_command.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/commands/callsite_precondition_goto_build_command.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/commands/callsite_precondition_goto_build_command.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/commands/callsite_precondition_goto_build_command.txt	1542	c836d58ffd86bdb69b25b1a9f0cfe294fe04ee10609b489babf338e6da6296aa	"[""t6-authoritative-tree"", ""04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/commands/callsite_precondition_goto_build_command.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/commands/callsite_precondition_show_properties_command.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/commands/callsite_precondition_show_properties_command.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/commands/callsite_precondition_show_properties_command.txt	570	4e0a2338e2d7fc3777f78d89338abbb6e96f540b74fb525f6b1bd83c53036dea	"[""t6-authoritative-tree"", ""04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/commands/callsite_precondition_show_properties_command.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/commands/sub_reduce_handoff_goto_build_command.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/commands/sub_reduce_handoff_goto_build_command.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/commands/sub_reduce_handoff_goto_build_command.txt	1536	0a51c9cf5ddd040721634640d0ce2a2a8db3e7e6ffd9fae3a2b346d145b5673d	"[""t6-authoritative-tree"", ""04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/commands/sub_reduce_handoff_goto_build_command.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/commands/sub_reduce_handoff_show_properties_command.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/commands/sub_reduce_handoff_show_properties_command.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/commands/sub_reduce_handoff_show_properties_command.txt	721	f98635a3efd2eae3cc77c61e92997671c62959159e25ebf93597408fa169d315	"[""t6-authoritative-tree"", ""04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/commands/sub_reduce_handoff_show_properties_command.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/commands/tomsg_precondition_goto_build_command.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/commands/tomsg_precondition_goto_build_command.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/commands/tomsg_precondition_goto_build_command.txt	1632	699928a65f3fe3edcf067ffc4c7a1f6dc5d25994382f7d82df4239f2832b2bf4	"[""t6-authoritative-tree"", ""04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/commands/tomsg_precondition_goto_build_command.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/commands/tomsg_precondition_show_properties_command.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/commands/tomsg_precondition_show_properties_command.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/commands/tomsg_precondition_show_properties_command.txt	829	4959de078ddac2ff5c741aac875e134932568d3f5bb40c15b4d7cec25db544d1	"[""t6-authoritative-tree"", ""04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/commands/tomsg_precondition_show_properties_command.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/executed_recovery_runner.sh	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/executed_recovery_runner.sh	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/executed_recovery_runner.sh	22184	93b49a66571bdadd6edae9e504b087090ef803eb35e29b0b24a2bad7141a75c1	"[""t6-authoritative-tree"", ""04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/executed_recovery_runner.sh""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/exit_codes/callsite_exactness_goto_build_exit_code.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/exit_codes/callsite_exactness_goto_build_exit_code.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/exit_codes/callsite_exactness_goto_build_exit_code.txt	2	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	"[""t6-authoritative-tree"", ""04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/exit_codes/callsite_exactness_goto_build_exit_code.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/exit_codes/callsite_frame_goto_build_exit_code.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/exit_codes/callsite_frame_goto_build_exit_code.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/exit_codes/callsite_frame_goto_build_exit_code.txt	2	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	"[""t6-authoritative-tree"", ""04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/exit_codes/callsite_frame_goto_build_exit_code.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/exit_codes/callsite_precondition_goto_build_exit_code.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/exit_codes/callsite_precondition_goto_build_exit_code.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/exit_codes/callsite_precondition_goto_build_exit_code.txt	2	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	"[""t6-authoritative-tree"", ""04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/exit_codes/callsite_precondition_goto_build_exit_code.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/exit_codes/sub_reduce_handoff_goto_build_exit_code.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/exit_codes/sub_reduce_handoff_goto_build_exit_code.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/exit_codes/sub_reduce_handoff_goto_build_exit_code.txt	2	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	"[""t6-authoritative-tree"", ""04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/exit_codes/sub_reduce_handoff_goto_build_exit_code.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/exit_codes/tomsg_precondition_goto_build_exit_code.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/exit_codes/tomsg_precondition_goto_build_exit_code.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/exit_codes/tomsg_precondition_goto_build_exit_code.txt	2	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	"[""t6-authoritative-tree"", ""04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/exit_codes/tomsg_precondition_goto_build_exit_code.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_exactness_calls_and_arguments.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_exactness_calls_and_arguments.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_exactness_calls_and_arguments.txt	2659	320c3d4149d10e6a01a19439cdaeb7210a762a85c4353bc1563e8a5f0a1ea4b3	"[""t6-authoritative-tree"", ""04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_exactness_calls_and_arguments.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_exactness_frozen_unwindset.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_exactness_frozen_unwindset.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_exactness_frozen_unwindset.txt	76	3a0f55b2ced8db9a8fd1b34417c9d515a49a2e9b2e9b96463f5f19ccdf2fcfcc	"[""t6-authoritative-tree"", ""04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_exactness_frozen_unwindset.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_exactness_list_goto_functions.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_exactness_list_goto_functions.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_exactness_list_goto_functions.txt	2596	091c613c0817cc3563441d30574cb33f1103e49b32cd0391c1428998baa6be11	"[""t6-authoritative-tree"", ""04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_exactness_list_goto_functions.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_exactness_reachable_call_graph.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_exactness_reachable_call_graph.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_exactness_reachable_call_graph.txt	468	3aa87bfbfebbc5c32955a4810a4a5d61a1fc7f67d26ac71f514f463e4773e67b	"[""t6-authoritative-tree"", ""04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_exactness_reachable_call_graph.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_exactness_reachable_functions.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_exactness_reachable_functions.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_exactness_reachable_functions.txt	85	6d7655fe59235f9408a76154d528448a88d892808a40e11a09cc4bef58ae55bf	"[""t6-authoritative-tree"", ""04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_exactness_reachable_functions.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_exactness_reachable_loops.tsv	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_exactness_reachable_loops.tsv	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_exactness_reachable_loops.tsv	145	23890d1874b5a9b9bd38ebe2e69da06adf6f678cbe546f97f6bec5db49a6accb	"[""t6-authoritative-tree"", ""04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_exactness_reachable_loops.tsv""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_exactness_show_loops.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_exactness_show_loops.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_exactness_show_loops.txt	4729	28bcbd8646a2345d0d407d7646c0fc3f8ef2d1dc9fbe5dfacb3f83091e21c4a2	"[""t6-authoritative-tree"", ""04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_exactness_show_loops.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_exactness_show_properties.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_exactness_show_properties.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_exactness_show_properties.txt	128946	a04aa6a4f09f069c7b0d3ee0dd63ee9dc5282a98736ede1a132c6a0a3a76932e	"[""t6-authoritative-tree"", ""04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_exactness_show_properties.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_exactness_show_properties_stderr.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_exactness_show_properties_stderr.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_exactness_show_properties_stderr.txt	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	"[""t6-authoritative-tree"", ""04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_exactness_show_properties_stderr.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_exactness_undefined_functions.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_exactness_undefined_functions.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_exactness_undefined_functions.txt	409	6a76925a57b8213918faa9076de6e766bd63412c604390e433b689e5cb0820cb	"[""t6-authoritative-tree"", ""04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_exactness_undefined_functions.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_exactness_validate_goto_binary.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_exactness_validate_goto_binary.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_exactness_validate_goto_binary.txt	211	e460807bd738b9f4a46062f3e9850682384d07495eafb60f1c7e77444a592072	"[""t6-authoritative-tree"", ""04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_exactness_validate_goto_binary.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_frame_calls_and_arguments.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_frame_calls_and_arguments.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_frame_calls_and_arguments.txt	2655	caa618b0c500aeeceace57a1395542b3e5d2b6870e3d6b48d69683127ef3c833	"[""t6-authoritative-tree"", ""04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_frame_calls_and_arguments.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_frame_frozen_unwindset.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_frame_frozen_unwindset.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_frame_frozen_unwindset.txt	87	fefc5fcad2de80487653aecc9edadc2805df19249ad74d857bf75fac8c97f3d3	"[""t6-authoritative-tree"", ""04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_frame_frozen_unwindset.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_frame_list_goto_functions.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_frame_list_goto_functions.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_frame_list_goto_functions.txt	2592	4d59aeda8e193d4aa2359f2c05a27be713cceb58fc639155520494437bccdc71	"[""t6-authoritative-tree"", ""04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_frame_list_goto_functions.txt""]"
EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_frame_reachable_call_graph.txt	EXPIREMENTS/MLK_POLY_SUB/SUB00A_d9613cf60de3/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_frame_reachable_call_graph.txt	experiments/poly-sub/T06-callsite-integration/raw-evidence/SUB00R_BATCH6_T6_CALLSITE_INTEGRATION/04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_frame_reachable_call_graph.txt	464	0f1d803e52e83712db12a1e65964e502251d80c99e01faf5afc7c7aa8ba2a56b	"[""t6-authoritative-tree"", ""04_GOTO_PREFLIGHT/B6_4_GOTO_PREFLIGHT_MLKEM768/inspection/callsite_frame_reachable_call_graph.txt""]"
