sha256,size_bytes,original_path_count,representative_original_path,representative_repository_destination
0bd177fdde28551f89fbf63dc9ae58f448ef3ace9819cc8fa21c0a045f40f5dc,22576,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/hol_light/x86_64/proofs/tomont_avx2_asm.ml,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/hol_light/x86_64/proofs/tomont_avx2_asm.ml
0c204e53850eabec513fbe4e6938f747620e0e0700dac02b7e8b409e75969fbc,7396,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/dev/aarch64_clean/src/polyvec_basemul_acc_montgomery_cached_k4_aarch64_asm.S,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/dev/aarch64_clean/src/polyvec_basemul_acc_montgomery_cached_k4_aarch64_asm.S
0c34e7b5e24e1aea4e327a03ef2595fd449aadc737eac670026d7efc0edcc011,365,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/poly_mulcache_compute_c/poly_mulcache_compute_c_harness.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/poly_mulcache_compute_c/poly_mulcache_compute_c_harness.c
0c540d7953bfb2b870c38a67f7cb97d82247c44184418d1cf132d9c6292514b6,1686,1,mlk_montgomery_cleanroom/MONT02A_FULL_T2_FUNCTIONAL_20260726T201553Z/MONT02A_R4_COMPOSITIONAL_P3_CAPTURE_20260726T201553Z.txt,experiments/montgomery-reduce/MONT02-relational-low-word-laws/raw-runs/08-compositional-p3-completion/MONT02A_FULL_T2_FUNCTIONAL_20260726T201553Z/MONT02A_R4_COMPOSITIONAL_P3_CAPTURE_20260726T201553Z.txt
0c5da49d6735c625b18f8a936c743c430ac7f551206ba3fbc53be25f030248a0,310,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/scalar_compress_d1/scalar_compress_d1_harness.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/scalar_compress_d1/scalar_compress_d1_harness.c
0cb35aa4b2db9ef048a3d631cdd7deb18c38c8660d7bf4e6192d7fec94040a6b,5631,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/examples/bring_your_own_fips202/custom_fips202/fips202.h,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/examples/bring_your_own_fips202/custom_fips202/fips202.h
0cd039fac9ae47668a1768ebf2dd671fb26233b6ab8ca2f0d2a667c9c85da0ba,1990,1,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/mont_t2a_p3_witness_PP/mont_t2a_p3_witness_PP_harness.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/mont_t2a_p3_witness_PP/mont_t2a_p3_witness_PP_harness.c
0d2df09aea43aedfffd627c063fe544455b764d056b3fc105f7ee0929eb47daa,1399,1,mlk_montgomery_cleanroom/MONT04C_R1_H14_SHARDS_20260727T000108Z/MONT04C_R1_TERMINAL_CAPTURE_20260727T000108Z.txt,experiments/montgomery-reduce/MONT04-poly-tomont-roundtrip-locality/raw-runs/04-h14-p1-shard-run/MONT04C_R1_H14_SHARDS_20260727T000108Z/MONT04C_R1_TERMINAL_CAPTURE_20260727T000108Z.txt
0d33d05d3e465aa671ba7df1b8c330fa1ab61b9ac51f65ff77d710428508d442,30707,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/dev/fips202/aarch64/src/keccak_f1600_x1_scalar_aarch64_asm.S,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/dev/fips202/aarch64/src/keccak_f1600_x1_scalar_aarch64_asm.S
0d41d111ab504515e458b1a5d804a39b458636629c5cfa617543efb62b957576,619,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/keccak_squeezeblocks_x4/keccak_squeezeblocks_x4_harness.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/keccak_squeezeblocks_x4/keccak_squeezeblocks_x4_harness.c
0d513e7b95672d4aaa229b4803378aa70d1b3c683bd5388a983346f4daa6306c,48775,1,mlk_montgomery_cleanroom/MONT00B_MONT01A_20260726T134739Z/MONT_T1_PROOF_SNAPSHOT/gotos/proof0100.goto,experiments/montgomery-reduce/MONT01-exact-refinement/raw-runs/00-theorem-freeze-and-initial-proof/MONT00B_MONT01A_20260726T134739Z/MONT_T1_PROOF_SNAPSHOT/gotos/proof0100.goto
0d7204414cd1d46c88b4e2f020d0ebbf7f2f64622c9c24489627fe89c34a9617,287,6,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/poly_mulcache_compute/poly_mulcache_compute_harness.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/poly_mulcache_compute/poly_mulcache_compute_harness.c
0d86d980122e38bf1dbcab1a59b70d9209c3521a623caca62221edd15cea9826,4969,1,mlk_montgomery_cleanroom/MONT01B_R1_M2_M3_20260726T144730Z/MONT01B_R1_FILE_MANIFEST.sha256,experiments/montgomery-reduce/MONT01-exact-refinement/raw-runs/03-mutation-sensitivity/01-retry-m3-partial/MONT01B_R1_M2_M3_20260726T144730Z/MONT01B_R1_FILE_MANIFEST.sha256
0d93c7f26ca821f80f0a7be369e17dcf763bcdd6185e5a9405604cccb2d3ec83,65,1,mlk_montgomery_cleanroom/MONT03B_HARNESS_FREEZE_20260726T222052Z/P5_GOTO.sha256,experiments/montgomery-reduce/MONT03-normalized-fqmul-algebra/raw-runs/07-frozen-harness-family/MONT03B_HARNESS_FREEZE_20260726T222052Z/P5_GOTO.sha256
0dd8a0133323768d13f1c472eb54d5551eecc633687cd66b017c9f8ad7235073,446,1,mlk_montgomery_cleanroom/MONT01B_R1_M2_M3_20260726T151104Z/M2_RECONSTRUCTION_SIGN/source-mutation.diff,experiments/montgomery-reduce/MONT01-exact-refinement/raw-runs/03-mutation-sensitivity/04-complete-three-mutant-run/MONT01B_R1_M2_M3_20260726T151104Z/M2_RECONSTRUCTION_SIGN/source-mutation.diff
0ddc91d06ce6ad277a6f9220433461bfef13857788290fa9bcb2e024264e8399,26765,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/hol_light/x86_64/proofs/nttunpack_avx2_asm.ml,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/hol_light/x86_64/proofs/nttunpack_avx2_asm.ml
0df1004d25414b9163721a6741810f9e4f73a4bbaa033ea9c8c0519c0f364686,1978,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/poly_add/Makefile,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/poly_add/Makefile
0ea98ecb3ec640407333c0055c9e0e0712bfd1a1867eb7a60af08307b82dfa47,159213,1,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/montgomery_reduce/gotos/montgomery_reduce_harness0700.goto,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/montgomery_reduce/gotos/montgomery_reduce_harness0700.goto
0f27600057e1c34c158d5d7b7bde70e9d7cbea33f87916a2dbbc8f0f5d22d988,4919,1,mlk_montgomery_cleanroom/MONT03A_T3_PARALLEL_20260726T165032Z/MONT03A_T3_TERMINAL_CAPTURE_20260726T165032Z.txt,experiments/montgomery-reduce/MONT03-normalized-fqmul-algebra/raw-runs/03-semantic-direct-run/MONT03A_T3_PARALLEL_20260726T165032Z/MONT03A_T3_TERMINAL_CAPTURE_20260726T165032Z.txt
0f357a30e7ea37351854dc550e502e5a7eaf80184896bf92b40073175706e0dd,20187,36,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/examples/basic/mlkem_native/src/compress.h,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/examples/basic/mlkem_native/src/compress.h
0f4e7024475acf7cc84adc8c013356fd650e312b9ea8855da32fa1531f4af7f7,27620,33,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/dev/aarch64_clean/src/rej_uniform_table.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/dev/aarch64_clean/src/rej_uniform_table.c
0f6e666677eacf8ebdf8464f90b8f8dbe93e7ba4f2b4a5c77690c56f608e91a5,22281,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/examples/monolithic_build/mlkem_native/mlkem_native_config.h,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/examples/monolithic_build/mlkem_native/mlkem_native_config.h
0f773cada20108d9aada2eaab0f635b05d3c3fa45a9e19e0662d673d8b2fef8c,2388,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/test/abicheck/x86_64/checks/check_poly_decompress_d10_avx2_asm.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/test/abicheck/x86_64/checks/check_poly_decompress_d10_avx2_asm.c
0f85e2caf43e210b0f06e4c05bfa28e2bb5af22e783c9d86fe50d98a78a2c37a,2364,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/keccak_f1600_x4_native_aarch64_v8a_scalar_hybrid/Makefile,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/keccak_f1600_x4_native_aarch64_v8a_scalar_hybrid/Makefile
0fd605ad9fe341eeca74ae7932b1550a4b49a0c368d7b2eefceef2c08fc8cbfa,117798,1,mlk_montgomery_cleanroom/MONT_T3_WORKTREE_af4c5abd/proofs/cbmc/mont_t3_p5_distributivity/gotos/project0100.goto,provenance/montgomery-reduce/worktree-deltas/MONT03-fqmul-algebra-delta/proofs/cbmc/mont_t3_p5_distributivity/gotos/project0100.goto
100d84c7cd37432e01c7e47fae22e74456aa8a2c1d2c5825130962b668eba869,2076,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/shake128x4_absorb_once/Makefile,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/shake128x4_absorb_once/Makefile
1045181d02e8707f1c83d9ae4df2e71ef705baefa90dd438cd94cd3639b3597d,120659,1,mlk_montgomery_cleanroom/MONT_T3_WORKTREE_af4c5abd/proofs/cbmc/mont_t3_p5_distributivity/gotos/project0200.goto,provenance/montgomery-reduce/worktree-deltas/MONT03-fqmul-algebra-delta/proofs/cbmc/mont_t3_p5_distributivity/gotos/project0200.goto
10544787eeaa7058941591bb38d5034cb6c74c4a782e42f27ebf476d9c22196d,117780,1,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/mont_t2a_p3_single_call_decomposition/gotos/project0100.goto,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/mont_t2a_p3_single_call_decomposition/gotos/project0100.goto
106c28065fb8251b2979b14875d1f4b004467b5b557bb82d13e4ec1b720f6572,135224,1,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/mont_t2a_p3_witness_PP/gotos/mont_t2a_p3_witness_PP_harness0500.goto,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/mont_t2a_p3_witness_PP/gotos/mont_t2a_p3_witness_PP_harness0500.goto
108abd455156e8076f25fe9de1543efd00be70d9d24146994695299c5c070c49,2078,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/kem_keypair/Makefile,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/kem_keypair/Makefile
10b760e2cd19161b7071a81dbabd7619498a5e0d383416cd2e62b0709399926e,285,6,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/poly_compress_d11/poly_compress_d11_harness.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/poly_compress_d11/poly_compress_d11_harness.c
1109fb04c687bd34fb9aa8860c158ec8768268a2d01dad905ff1627f73a4490e,729,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/nix/cbmc/cbmc-viewer.nix,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/nix/cbmc/cbmc-viewer.nix
115eb04f372283071dee41cddbf8b09c91e99c0484d75e71a9c048e3416e5996,2140,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/keccak_squeezeblocks_x4/Makefile,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/keccak_squeezeblocks_x4/Makefile
117ab24cd59786708dcdf86c31103f83827063efd9c182ced2441fa736e81bb8,506,1,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/mont_t2a_p3_witness_NP/logs/slice_global_inits-log.txt,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/mont_t2a_p3_witness_NP/logs/slice_global_inits-log.txt
118447d866abc9ba69490f738e271db1ca6046427c8a8aee133943bfd2e58da8,1796,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/test/abicheck/armv81m/selftest_armv81m.S,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/test/abicheck/armv81m/selftest_armv81m.S
11a7a4b1b852e65e3a9159eb3e1e9b70c7e765cceef39318eba98494d4365513,829,1,mlk_montgomery_cleanroom/MONT02A_FULL_T2_FUNCTIONAL_20260726T194555Z/BACKENDS/PROBE_BITWUZLA.log,experiments/montgomery-reduce/MONT02-relational-low-word-laws/raw-runs/07-solver-backend-probes/MONT02A_FULL_T2_FUNCTIONAL_20260726T194555Z/BACKENDS/PROBE_BITWUZLA.log
11aa22cce59eae578250d408061e53ef394f69aa8beb77dba38baa6fc33424b1,8576,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/dev/aarch64_opt/src/arith_native_aarch64.h,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/dev/aarch64_opt/src/arith_native_aarch64.h
11c99e2c80519dac46d52be89f5515e481c9c44ad61e8f02606fd646f7f14441,15694,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/dev/aarch64_opt/src/poly_tobytes_aarch64_asm.S,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/dev/aarch64_opt/src/poly_tobytes_aarch64_asm.S
1229009312b61690b2f56babf7a6f648fa9c51ef30d6a5d2a5b44cb23fcc00ff,2185,24,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/examples/basic/mlkem_native/src/fips202/native/aarch64/auto.h,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/examples/basic/mlkem_native/src/fips202/native/aarch64/auto.h
12329e048fb06c20b656eacccabeb1de88ed64847660c6b9b15c6d88d8fd47e1,1778,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/test/abicheck/armv81m/abicheck_armv81m.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/test/abicheck/armv81m/abicheck_armv81m.c
1255301993a784854088c59cc39a73c640d8a00fa6a3a230520dc23754ab5c9c,4203,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/examples/monolithic_build_native/Makefile,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/examples/monolithic_build_native/Makefile
127cb386d34844049c5000a442ffece3f135379daa4c097031cb97417ae1679e,261,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/polyvec_add/polyvec_add_harness.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/polyvec_add/polyvec_add_harness.c
12bcfd4f63aa27945fdf164b701b3062b04a8585e8ef8815d5530858312ac3a6,1693,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/dev/fips202/armv81m/src/fips202_native_armv81m.h,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/dev/fips202/armv81m/src/fips202_native_armv81m.h
12d5c743787beec06f5443aa2b1dc6e1c94d9196a7df26ba461e70a3ae53f12b,1524,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/poly_decompress_d10_native/Makefile,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/poly_decompress_d10_native/Makefile
12d6a569b8a0bc6a4fc9340f1378f28e11c94beb43730b291161d6a24f8f67d1,253,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/poly_sub/poly_sub_harness.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/poly_sub/poly_sub_harness.c
12fe62f76060aa2cdd41de6170e0c787c516ae753ed32579c9c39b1af55130fb,7954,36,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/examples/basic/mlkem_native/src/cbmc.h,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/examples/basic/mlkem_native/src/cbmc.h
1373dbacd6cbbf69e15cc9d14290e8cc058b5042a80cb50706034a2db1069b6a,106735,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/hol_light/x86_64/proofs/polyvec_basemul_acc_montgomery_cached_k3_avx2_asm.ml,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/hol_light/x86_64/proofs/polyvec_basemul_acc_montgomery_cached_k3_avx2_asm.ml
1375128cd9b88989eef523b9b849a7bc4066022f0abe3935e921781fbfaea461,399,1,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/mont_t2a_arbitrary_pair/logs/linking-library-models-log.txt,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/mont_t2a_arbitrary_pair/logs/linking-library-models-log.txt
137eb6e5854b8e58c2caec6eea86530c8e7495706f6f5b3e007e25a9875e164f,1649,36,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/examples/basic/mlkem_native/src/randombytes.h,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/examples/basic/mlkem_native/src/randombytes.h
13947f2428e7cae2851162e8316c78bd1fe99c48784847d915f7841ef84d1f9a,1462,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/nix/legacy/default.nix,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/nix/legacy/default.nix
1397c8d44303ba667c618caad619bf1c4c0a6ef70525a118671efe526910ca46,242,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/polyvec_reduce/polyvec_reduce_harness.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/polyvec_reduce/polyvec_reduce_harness.c
13d3535513b22c08887da9d70dddf1691bfe0b333dd3ff3c8b3acc2998102f50,1090,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/dev/fips202/aarch64/x2_v84a.h,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/dev/fips202/aarch64/x2_v84a.h
13f44749f65099bee5bc55be260932d5e832bbd091335f1e47c31df464c1881f,15010,36,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/examples/basic/mlkem_native/src/verify.h,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/examples/basic/mlkem_native/src/verify.h
13f7f8bff4929ba832246fc029e31886c6eb55024a83b3092ce608f1f6eb3cc7,1628,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/test/abicheck/aarch64/abicheck_aarch64.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/test/abicheck/aarch64/abicheck_aarch64.c
1403dcbb21cbac03cb0dc390eab86b30292ad156e085c1834d4b2f0d66032a55,4969,1,mlk_montgomery_cleanroom/MONT01B_R1_M2_M3_20260726T150200Z/MONT01B_R1_FILE_MANIFEST.sha256,experiments/montgomery-reduce/MONT01-exact-refinement/raw-runs/03-mutation-sensitivity/02-retry-m3-partial/MONT01B_R1_M2_M3_20260726T150200Z/MONT01B_R1_FILE_MANIFEST.sha256
14154fa4c36fadbdee6419cbc6c44a6734d656d463f592282008b1ac60503126,295,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/SECURITY.md,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/SECURITY.md
1420a483611876ded7699d1444a1c68a8a0f3b065a54a6dec3b6da466100c0cd,202,1,mlk_montgomery_cleanroom/MONT03A_SOURCE_CAPTURE_20260726T220829Z/MONT03A_TERMINAL_CAPTURE_20260726T220829Z.txt.sha256,experiments/montgomery-reduce/MONT03-normalized-fqmul-algebra/raw-runs/00-source-capture-attempt/MONT03A_SOURCE_CAPTURE_20260726T220829Z/MONT03A_TERMINAL_CAPTURE_20260726T220829Z.txt.sha256
145b63736248b48169768150edc0c158eaccef585543fa9cd1e52467790c9f1b,772,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/keccakf1600x4_xor_bytes_c/keccakf1600x4_xor_bytes_c_harness.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/keccakf1600x4_xor_bytes_c/keccakf1600x4_xor_bytes_c_harness.c
148d35e8a0fa9b09a58a674b7a403917a278ed9846f04a1cc75779e6f03eb8aa,154562,2,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/mont_t2b_fibre_translation/gotos/mont_t2b_fibre_translation_harness.goto,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/mont_t2b_fibre_translation/gotos/mont_t2b_fibre_translation_harness.goto
14b1120057a2e045697171c132a40f88c696e0f53a8dedb15b227b49e62532ba,653,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/keccak_absorb_once_x4/keccak_absorb_once_x4_harness.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/keccak_absorb_once_x4/keccak_absorb_once_x4_harness.c
14d1c2ef4d5454e75b59fe24fc5d61f3d8e4e981a61b0e23df8a68a5bce110d3,971,1,mlk_montgomery_cleanroom/MONT02A_FULL_T2_FUNCTIONAL_20260726T175148Z/A_PROPERTY_LOGS/f96abe65893a5141cbc0.log,experiments/montgomery-reduce/MONT02-relational-low-word-laws/raw-runs/04-sharded-property-run/MONT02A_FULL_T2_FUNCTIONAL_20260726T175148Z/A_PROPERTY_LOGS/f96abe65893a5141cbc0.log
1508e4812b852d0f6e0daa359f79099c72e7747cb0c8555ec97838c8b00d928b,273,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/ct_cmask_neg_i16/ct_cmask_neg_i16_harness.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/ct_cmask_neg_i16/ct_cmask_neg_i16_harness.c
1531f77f0459500c2fe3d38b4423b068490da9ee053d2f32410e1b67dc177e98,130722,1,mlk_montgomery_cleanroom/MONT_T3_WORKTREE_af4c5abd/proofs/cbmc/mont_t3_p2_p3_relational/gotos/mont_t3_p2_p3_relational_harness0400.goto,provenance/montgomery-reduce/worktree-deltas/MONT03-fqmul-algebra-delta/proofs/cbmc/mont_t3_p2_p3_relational/gotos/mont_t3_p2_p3_relational_harness0400.goto
159e5aafdf4cc0df1ef50abf90b1438e563c30d63c3b4380114d3ab034fb572f,28680,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/hol_light/x86_64/proofs/reduce_avx2_asm.ml,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/hol_light/x86_64/proofs/reduce_avx2_asm.ml
1611b53d2373770635d941276f05b5f70cec370f7917bff13043582a57200d53,2011,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/test/src/test_stack.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/test/src/test_stack.c
16378f13ac4f4cfe53af28afd216bbba48857ee23f511c41f40e8a1e66552873,317,1,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/proofs/cbmc/mont_t2a_p3_witness_PP/logs/remove_function_body-log.txt,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/proofs/cbmc/mont_t2a_p3_witness_PP/logs/remove_function_body-log.txt
165f3963ba4392f93b4dfdd8e7b78725626325f7be5cff2a5edf0ad71821c6ad,2868,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/test/abicheck/aarch64/checks_aarch64_all.h,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/test/abicheck/aarch64/checks_aarch64_all.h
166f9d829d9f1f40e1b066de49c4c181aa1db1fbcda88f3131cb0e62d4be984d,6384,27,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/examples/basic/mlkem_native/src/native/x86_64/src/poly_compress_d4_avx2_asm.S,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/examples/basic/mlkem_native/src/native/x86_64/src/poly_compress_d4_avx2_asm.S
168d0ec3bf50bd45cb0a103d7984e9ccf52f78697718b7e85efdf1beda7abc95,2596,36,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/examples/basic/mlkem_native/src/symmetric.h,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/examples/basic/mlkem_native/src/symmetric.h
16953e1824104daa72996fde47898100e09e2a3fe6e78e5913a982d7026313ea,2363,3,mlk_montgomery_cleanroom/MONT_WORKTREE_af4c5abd/test/abicheck/x86_64/checks/check_poly_compress_d5_avx2_asm.c,provenance/montgomery-reduce/source-snapshots/base-worktree-af4c5abd/test/abicheck/x86_64/checks/check_poly_compress_d5_avx2_asm.c
16a70ab3d2dbc00244baf3f2d6551ab55c84eac8f3f04216b1cd0a9842574313,840,1,mlk_montgomery_cleanroom/MONT02A_FULL_T2_FUNCTIONAL_20260726T175148Z/A_PROPERTY_LOGS/6d603a9207e7b8e6eea1.log,experiments/montgomery-reduce/MONT02-relational-low-word-laws/raw-runs/04-sharded-property-run/MONT02A_FULL_T2_FUNCTIONAL_20260726T175148Z/A_PROPERTY_LOGS/6d603a9207e7b8e6eea1.log
