artifact_record_id,locator_id,case_id,artifact_category,archive_path,resolved_public_path,expected_sha256,actual_sha256,candidate_count,status
REP-LOC-C02-UA-COMMAND_OR_RUNNER-003,LOC-C02-UA,2,COMMAND_OR_RUNNER,mlk_poly_sub_cleanroom/PROFESSOR_HARDEN_VC_SR1_2026-07-18/01_callsite_representability/build/cbmc_command.txt,experiments/poly-sub/T01-exact-semantics/extended-hardening/01_callsite_representability/build/cbmc_command.txt,a9791df9982bd925d4c727ceec2a6968f53d92f47cfc0321f49f71c81c710b48,a9791df9982bd925d4c727ceec2a6968f53d92f47cfc0321f49f71c81c710b48,140,RESOLVED_HASH_MATCH
REP-LOC-C02-UA-COMMAND_OR_RUNNER-004,LOC-C02-UA,2,COMMAND_OR_RUNNER,mlk_poly_sub_cleanroom/PROFESSOR_HARDEN_VC_SR1_2026-07-18/02_oracle_equivalence/build/cbmc_command.txt,experiments/poly-sub/T01-exact-semantics/extended-hardening/02_oracle_equivalence/build/cbmc_command.txt,58e54db759dcfa2578950472b9c985ace0f807c23b1c3f0f08a0bcada249bd01,58e54db759dcfa2578950472b9c985ace0f807c23b1c3f0f08a0bcada249bd01,140,RESOLVED_HASH_MATCH
REP-LOC-C02-UA-COMMAND_OR_RUNNER-005,LOC-C02-UA,2,COMMAND_OR_RUNNER,mlk_poly_sub_cleanroom/SUB00A_d9613cf60de3/SUB00I_COVERAGE_NONVACUITY_PRAGMA_SCOPED_MLKEM768_RUN1/build/coverage_property_inventory_command.txt,experiments/poly-sub/T01-exact-semantics/raw-evidence/SUB00I_COVERAGE_NONVACUITY_PRAGMA_SCOPED_MLKEM768_RUN1/build/coverage_property_inventory_command.txt,5c6676f3a4ffe34d89504f3f9e1e4ee92bcf876980120dae6e1b5298b5295a39,5c6676f3a4ffe34d89504f3f9e1e4ee92bcf876980120dae6e1b5298b5295a39,2,RESOLVED_HASH_MATCH
REP-LOC-C02-UA-COMMAND_OR_RUNNER-006,LOC-C02-UA,2,COMMAND_OR_RUNNER,mlk_poly_sub_cleanroom/SUB00A_d9613cf60de3/SUB00I_COVERAGE_NONVACUITY_PRAGMA_SCOPED_MLKEM768_RUN1/result/cbmc_coverage_command.txt,experiments/poly-sub/T01-exact-semantics/raw-evidence/SUB00I_COVERAGE_NONVACUITY_PRAGMA_SCOPED_MLKEM768_RUN1/result/cbmc_coverage_command.txt,5711b29880d14673da55d2409649e83f3d3c83e23e91a4d7db4f3bea548f76d8,5711b29880d14673da55d2409649e83f3d3c83e23e91a4d7db4f3bea548f76d8,1,RESOLVED_HASH_MATCH
REP-LOC-C02-UA-COMMAND_OR_RUNNER-007,LOC-C02-UA,2,COMMAND_OR_RUNNER,mlk_poly_sub_cleanroom/SUB00A_d9613cf60de3/sub00f_mode_a_execution_freeze_v1/execution/run_01_sub_t1_mode_a_mlkem768.sh,experiments/poly-sub/00-campaign-setup/records-and-early-development/sub00f_mode_a_execution_freeze_v1/execution/run_01_sub_t1_mode_a_mlkem768.sh,8205754d803b0c8592df42243e75634f74d60451849b4e0b40791fcf3712c118,8205754d803b0c8592df42243e75634f74d60451849b4e0b40791fcf3712c118,1,RESOLVED_HASH_MATCH
REP-LOC-C02-UA-COMMAND_OR_RUNNER-008,LOC-C02-UA,2,COMMAND_OR_RUNNER,mlk_poly_sub_cleanroom/SUB00A_d9613cf60de3/sub00f_mode_a_execution_freeze_v1/execution/run_02_sub_t2_mode_a_mlkem768.sh,experiments/poly-sub/00-campaign-setup/records-and-early-development/sub00f_mode_a_execution_freeze_v1/execution/run_02_sub_t2_mode_a_mlkem768.sh,8e1b03ac00dd8024ef279a889358851173df1bd85d199b9ee9106fb8872acc21,8e1b03ac00dd8024ef279a889358851173df1bd85d199b9ee9106fb8872acc21,1,RESOLVED_HASH_MATCH
REP-LOC-C02-UA-RAW_RESULT-001,LOC-C02-UA,2,RAW_RESULT,mlk_poly_sub_cleanroom/SUB00A_d9613cf60de3/SUB00G_T1_MODE_A_MLKEM768_RUN1/cbmc_result.json,experiments/poly-sub/T01-exact-semantics/raw-evidence/SUB00G_T1_MODE_A_MLKEM768_RUN1/cbmc_result.json,387241afe856573df6dfaf1b9c55fca673d62f37ac0cc3f002d6e4fea7074500,387241afe856573df6dfaf1b9c55fca673d62f37ac0cc3f002d6e4fea7074500,26,RESOLVED_HASH_MATCH
REP-LOC-C02-UA-RAW_RESULT-002,LOC-C02-UA,2,RAW_RESULT,mlk_poly_sub_cleanroom/SUB00A_d9613cf60de3/SUB00H_T1_PRAGMA_SCOPED_MODE_A_MLKEM768_RUN1/cbmc_result.json,experiments/poly-sub/T01-exact-semantics/raw-evidence/SUB00H_T1_PRAGMA_SCOPED_MODE_A_MLKEM768_RUN1/cbmc_result.json,3e78e8c95ccaaedbf3f1b0fc9420192807f4576beec7350dd26a0095ace7f7ba,3e78e8c95ccaaedbf3f1b0fc9420192807f4576beec7350dd26a0095ace7f7ba,26,RESOLVED_HASH_MATCH
REP-LOC-C02-UA-RAW_RESULT-003,LOC-C02-UA,2,RAW_RESULT,mlk_poly_sub_cleanroom/SUB00A_d9613cf60de3/SUB00H_T1_PRAGMA_SCOPED_MODE_A_MLKEM768_RUN1/cbmc_result_summary.txt,experiments/poly-sub/T01-exact-semantics/raw-evidence/SUB00H_T1_PRAGMA_SCOPED_MODE_A_MLKEM768_RUN1/cbmc_result_summary.txt,27db509bf4e717a5b656affdc8a3a6da1f23d8045d5e43b52c8f3f5e6047b7dd,27db509bf4e717a5b656affdc8a3a6da1f23d8045d5e43b52c8f3f5e6047b7dd,1,RESOLVED_HASH_MATCH
REP-LOC-C02-UA-RAW_RESULT-004,LOC-C02-UA,2,RAW_RESULT,mlk_poly_sub_cleanroom/PROFESSOR_HARDEN_VC_SR1_2026-07-18/03_vc_sr1_reachable_only/results/vc_sr1_cbmc_result.json,experiments/poly-sub/T01-exact-semantics/extended-hardening/03_vc_sr1_reachable_only/results/vc_sr1_cbmc_result.json,c6041f52ec043956132f8379bf993e0b23436352a9c14d45b10b908840892c34,c6041f52ec043956132f8379bf993e0b23436352a9c14d45b10b908840892c34,1,RESOLVED_HASH_MATCH
REP-LOC-C02-UA-RAW_RESULT-005,LOC-C02-UA,2,RAW_RESULT,mlk_poly_sub_cleanroom/PROFESSOR_HARDEN_VC_SR1_2026-07-18/04_mutation_reduce/results/m4_cbmc_result.json,experiments/poly-sub/T01-exact-semantics/extended-hardening/04_mutation_reduce/results/m4_cbmc_result.json,4030f1347f8aa6a22d1dabf516c369f0d84b711d838534a4bbf11820f9b717bd,4030f1347f8aa6a22d1dabf516c369f0d84b711d838534a4bbf11820f9b717bd,1,RESOLVED_HASH_MATCH
REP-LOC-C02-UA-RAW_RESULT-006,LOC-C02-UA,2,RAW_RESULT,mlk_poly_sub_cleanroom/PROFESSOR_HARDEN_VC_SR1_2026-07-18/05_mutation_assertion/results/m5_cbmc_result.json,experiments/poly-sub/T01-exact-semantics/extended-hardening/05_mutation_assertion/results/m5_cbmc_result.json,549324ced7b42b8bef2c72472d8ca58ed7014de0eea411c6252cb55e258ba298,549324ced7b42b8bef2c72472d8ca58ed7014de0eea411c6252cb55e258ba298,1,RESOLVED_HASH_MATCH
REP-LOC-C02-UA-RAW_RESULT-007,LOC-C02-UA,2,RAW_RESULT,mlk_poly_sub_cleanroom/REPLAY_AF4C5ABD_2026-07-19/03_vc_sr1_replay/05_solver_replay/cbmc_result.json,experiments/poly-sub/supplementary-archive-evidence/REPLAY_AF4C5ABD_2026-07-19/03_vc_sr1_replay/05_solver_replay/cbmc_result.json,2f343feed2641f76c91b8b18a1dc8dce412054cb366bc6c60ad81100e7c13b16,2f343feed2641f76c91b8b18a1dc8dce412054cb366bc6c60ad81100e7c13b16,26,RESOLVED_HASH_MATCH
REP-LOC-C02-UA-RAW_RESULT-008,LOC-C02-UA,2,RAW_RESULT,mlk_poly_sub_cleanroom/SUB00A_d9613cf60de3/SUB00I_COVERAGE_NONVACUITY_PRAGMA_SCOPED_MLKEM768_RUN1/result/cbmc_coverage_result.json,experiments/poly-sub/T01-exact-semantics/raw-evidence/SUB00I_COVERAGE_NONVACUITY_PRAGMA_SCOPED_MLKEM768_RUN1/result/cbmc_coverage_result.json,e4129940aa900d4c074332ee9b139bf54580b6a5b71813b75d9601264b6f4503,e4129940aa900d4c074332ee9b139bf54580b6a5b71813b75d9601264b6f4503,1,RESOLVED_HASH_MATCH
REP-LOC-C02-UA-MANIFEST_OR_HASH_RECORD-001,LOC-C02-UA,2,MANIFEST_OR_HASH_RECORD,mlk_poly_sub_cleanroom/SUB00A_d9613cf60de3/SUB00A_SOURCE_MANIFEST.sha256,experiments/poly-sub/00-campaign-setup/records-and-early-development/SUB00A_SOURCE_MANIFEST.sha256,aedd4d634379b77a7855f6d515e33a5393feaeec7cdf6294052f619fcfe031d2,aedd4d634379b77a7855f6d515e33a5393feaeec7cdf6294052f619fcfe031d2,2,RESOLVED_HASH_MATCH
REP-LOC-C02-UA-MANIFEST_OR_HASH_RECORD-002,LOC-C02-UA,2,MANIFEST_OR_HASH_RECORD,mlk_poly_sub_cleanroom/SUB00A_d9613cf60de3/SUB00C_HARNESS_DRAFT_MANIFEST.sha256,experiments/poly-sub/00-campaign-setup/records-and-early-development/SUB00C_HARNESS_DRAFT_MANIFEST.sha256,5ca0aebaf49fb0c4032d5f7beb69e19280be661df25f9ee58be1950d3ab813b6,5ca0aebaf49fb0c4032d5f7beb69e19280be661df25f9ee58be1950d3ab813b6,2,RESOLVED_HASH_MATCH
REP-LOC-C02-UA-MANIFEST_OR_HASH_RECORD-003,LOC-C02-UA,2,MANIFEST_OR_HASH_RECORD,mlk_poly_sub_cleanroom/SUB00A_d9613cf60de3/SUB00E_BUILD_ADAPTER_MANIFEST.sha256,experiments/poly-sub/00-campaign-setup/records-and-early-development/SUB00E_BUILD_ADAPTER_MANIFEST.sha256,a1105fbfdd6a33679c9a9a1a4aaf5a228b9543b52c753b5343dcf121415ef1e4,a1105fbfdd6a33679c9a9a1a4aaf5a228b9543b52c753b5343dcf121415ef1e4,2,RESOLVED_HASH_MATCH
REP-LOC-C02-UA-MANIFEST_OR_HASH_RECORD-004,LOC-C02-UA,2,MANIFEST_OR_HASH_RECORD,mlk_poly_sub_cleanroom/SUB00A_d9613cf60de3/SUB00E_DRAFT_GOTO_ARTIFACT_MANIFEST.sha256,experiments/poly-sub/00-campaign-setup/records-and-early-development/SUB00E_DRAFT_GOTO_ARTIFACT_MANIFEST.sha256,1abc101d576ee9da4733cca025b1f0a1ac49bdadd5b5200fa3870ed62866b28d,1abc101d576ee9da4733cca025b1f0a1ac49bdadd5b5200fa3870ed62866b28d,3,RESOLVED_HASH_MATCH
REP-LOC-C02-UA-MANIFEST_OR_HASH_RECORD-005,LOC-C02-UA,2,MANIFEST_OR_HASH_RECORD,mlk_poly_sub_cleanroom/SUB00A_d9613cf60de3/SUB00E_R1_BUILD_ADAPTER_MANIFEST.sha256,experiments/poly-sub/00-campaign-setup/records-and-early-development/SUB00E_R1_BUILD_ADAPTER_MANIFEST.sha256,d7b574ab6ad03d7cbddf162158d81f3b3a4e63bccb0be24a6dedee86a4dddf34,d7b574ab6ad03d7cbddf162158d81f3b3a4e63bccb0be24a6dedee86a4dddf34,3,RESOLVED_HASH_MATCH
REP-LOC-C02-UA-MANIFEST_OR_HASH_RECORD-006,LOC-C02-UA,2,MANIFEST_OR_HASH_RECORD,mlk_poly_sub_cleanroom/SUB00A_d9613cf60de3/SUB00E_R1_GOTO_ARTIFACT_MANIFEST.sha256,experiments/poly-sub/00-campaign-setup/records-and-early-development/SUB00E_R1_GOTO_ARTIFACT_MANIFEST.sha256,cf0baf1e79da927fd055019eecd0d2d7cd6d084a5f8d7c957ac8b5691b66e5e9,cf0baf1e79da927fd055019eecd0d2d7cd6d084a5f8d7c957ac8b5691b66e5e9,3,RESOLVED_HASH_MATCH
REP-LOC-C02-UA-MANIFEST_OR_HASH_RECORD-007,LOC-C02-UA,2,MANIFEST_OR_HASH_RECORD,mlk_poly_sub_cleanroom/SUB00A_d9613cf60de3/SUB00E_R2_VALIDATION_REACHABILITY_AUDIT_MANIFEST.sha256,experiments/poly-sub/00-campaign-setup/records-and-early-development/SUB00E_R2_VALIDATION_REACHABILITY_AUDIT_MANIFEST.sha256,569f73b5456de37ec101f9bd21cccea44be4767577a68a20c7477cc8f6d0b599,569f73b5456de37ec101f9bd21cccea44be4767577a68a20c7477cc8f6d0b599,3,RESOLVED_HASH_MATCH
REP-LOC-C02-UA-MANIFEST_OR_HASH_RECORD-008,LOC-C02-UA,2,MANIFEST_OR_HASH_RECORD,mlk_poly_sub_cleanroom/SUB00A_d9613cf60de3/SUB00F_MODE_A_EXECUTION_MANIFEST.md,experiments/poly-sub/00-campaign-setup/records-and-early-development/SUB00F_MODE_A_EXECUTION_MANIFEST.md,20f392542441c996ba58e9caddc950ca7d5dd9ed222dc9858077b1a187cb782a,20f392542441c996ba58e9caddc950ca7d5dd9ed222dc9858077b1a187cb782a,3,RESOLVED_HASH_MATCH
REP-LOC-C02-UA-COVERAGE_MUTATION_OR_CONTROL-001,LOC-C02-UA,2,COVERAGE_MUTATION_OR_CONTROL,mlk_poly_sub_cleanroom/SUB00A_d9613cf60de3/SUB00D_BUILD_CONTEXT_DISCOVERY.txt,experiments/poly-sub/00-campaign-setup/records-and-early-development/SUB00D_BUILD_CONTEXT_DISCOVERY.txt,9714f50795c722290060868e6b786b30ad7b1b13b267ee82f6c2dd1e3dd109c2,9714f50795c722290060868e6b786b30ad7b1b13b267ee82f6c2dd1e3dd109c2,3,RESOLVED_HASH_MATCH
REP-LOC-C02-UA-COVERAGE_MUTATION_OR_CONTROL-002,LOC-C02-UA,2,COVERAGE_MUTATION_OR_CONTROL,mlk_poly_sub_cleanroom/SUB00A_d9613cf60de3/SUB00D_BUILD_CONTEXT_DISCOVERY.txt.sha256,experiments/poly-sub/00-campaign-setup/records-and-early-development/SUB00D_BUILD_CONTEXT_DISCOVERY.txt.sha256,85d3f190171f297477a4dfc9b3106daf7362d7b016c7c300f30b0606db4e1fc9,85d3f190171f297477a4dfc9b3106daf7362d7b016c7c300f30b0606db4e1fc9,2,RESOLVED_HASH_MATCH
REP-LOC-C02-UA-COVERAGE_MUTATION_OR_CONTROL-003,LOC-C02-UA,2,COVERAGE_MUTATION_OR_CONTROL,mlk_poly_sub_cleanroom/SUB00A_d9613cf60de3/SUB00I_COVERAGE_NONVACUITY_PRAGMA_SCOPED_MLKEM768_RUN1.tar.gz.sha256,experiments/poly-sub/T01-exact-semantics/raw-evidence/SUB00I_COVERAGE_NONVACUITY_PRAGMA_SCOPED_MLKEM768_RUN1.tar.gz.sha256,9676a47258b94c087372fa9b84389712018558af27a0b48d06cafda61e72f32f,9676a47258b94c087372fa9b84389712018558af27a0b48d06cafda61e72f32f,1,RESOLVED_HASH_MATCH
REP-LOC-C02-UA-COVERAGE_MUTATION_OR_CONTROL-004,LOC-C02-UA,2,COVERAGE_MUTATION_OR_CONTROL,mlk_poly_sub_cleanroom/SUB00A_d9613cf60de3/SUB00J_MUTATION_PREFLIGHT_PRAGMA_SCOPED_MLKEM768.tar.gz.sha256,experiments/poly-sub/T01-exact-semantics/raw-evidence/SUB00J_MUTATION_PREFLIGHT_PRAGMA_SCOPED_MLKEM768.tar.gz.sha256,0d87a5ffb2af223513b713f0f15e3003b9c9413f23a8b9c1bb3ecaddb540a335,0d87a5ffb2af223513b713f0f15e3003b9c9413f23a8b9c1bb3ecaddb540a335,1,RESOLVED_HASH_MATCH
REP-LOC-C02-UA-COVERAGE_MUTATION_OR_CONTROL-005,LOC-C02-UA,2,COVERAGE_MUTATION_OR_CONTROL,mlk_poly_sub_cleanroom/SUB00A_d9613cf60de3/SUB00K_COMBINED_MUTATION_EXECUTION_MLKEM768_RUN1.tar.gz.sha256,experiments/poly-sub/T01-exact-semantics/raw-evidence/SUB00K_COMBINED_MUTATION_EXECUTION_MLKEM768_RUN1.tar.gz.sha256,4657abafb7e4f6a0290454330f901be47618ce258651ab0b298ae9f56edc09b3,4657abafb7e4f6a0290454330f901be47618ce258651ab0b298ae9f56edc09b3,1,RESOLVED_HASH_MATCH
REP-LOC-C02-UA-COVERAGE_MUTATION_OR_CONTROL-006,LOC-C02-UA,2,COVERAGE_MUTATION_OR_CONTROL,mlk_poly_sub_cleanroom/PROFESSOR_HARDEN_VC_SR1_2026-07-18/99_final_package/05_mutation_results.md,experiments/poly-sub/T01-exact-semantics/extended-hardening/99_final_package/05_mutation_results.md,9d15159e74cc68840868becea7831250600bf170a45d08f36030161f2267d7fa,9d15159e74cc68840868becea7831250600bf170a45d08f36030161f2267d7fa,1,RESOLVED_HASH_MATCH
REP-LOC-C02-UA-COVERAGE_MUTATION_OR_CONTROL-007,LOC-C02-UA,2,COVERAGE_MUTATION_OR_CONTROL,mlk_poly_sub_cleanroom/SUB00A_d9613cf60de3/SUB00I_COVERAGE_NONVACUITY_PRAGMA_SCOPED_MLKEM768_RUN1/SUB00I_ARTIFACT_MANIFEST.sha256,experiments/poly-sub/T01-exact-semantics/raw-evidence/SUB00I_COVERAGE_NONVACUITY_PRAGMA_SCOPED_MLKEM768_RUN1/SUB00I_ARTIFACT_MANIFEST.sha256,2042b3ccbc6e42f5b09eef5f27a4cd272111f9c093699fb4b83d38bb17f7198a,2042b3ccbc6e42f5b09eef5f27a4cd272111f9c093699fb4b83d38bb17f7198a,1,RESOLVED_HASH_MATCH
REP-LOC-C02-UA-COVERAGE_MUTATION_OR_CONTROL-008,LOC-C02-UA,2,COVERAGE_MUTATION_OR_CONTROL,mlk_poly_sub_cleanroom/SUB00A_d9613cf60de3/SUB00I_COVERAGE_NONVACUITY_PRAGMA_SCOPED_MLKEM768_RUN1/SUB00I_COVERAGE_METHOD.md,experiments/poly-sub/T01-exact-semantics/raw-evidence/SUB00I_COVERAGE_NONVACUITY_PRAGMA_SCOPED_MLKEM768_RUN1/SUB00I_COVERAGE_METHOD.md,452b6cedda2661d8ac8eb4db95a766de956bfa87d2ddd2b2228678e7ab7b3989,452b6cedda2661d8ac8eb4db95a766de956bfa87d2ddd2b2228678e7ab7b3989,2,RESOLVED_HASH_MATCH
REP-LOC-C03-UA-HARNESS-001,LOC-C03-UA,3,HARNESS,mlk_poly_sub_cleanroom/PROFESSOR_HARDEN_VC_SR1_2026-07-18/03_vc_sr1_reachable_only/source/vc_sr1_semantic_harness.c,experiments/poly-sub/T01-exact-semantics/curated-harnesses/(T1) VC_SR1_USED_HARNESSES/vc_sr1_semantic_harness.c,42c09c2f004d567d8b886058bd2304d960a219d36f0f6605b015966db3bc5682,42c09c2f004d567d8b886058bd2304d960a219d36f0f6605b015966db3bc5682,2,RESOLVED_HASH_MATCH
REP-LOC-C03-UA-HARNESS-002,LOC-C03-UA,3,HARNESS,mlk_poly_sub_cleanroom/PROFESSOR_HARDEN_VC_SR1_2026-07-18/05_mutation_assertion/source/m5_false_oracle_assertion_harness.c,experiments/poly-sub/T01-exact-semantics/curated-harnesses/(T1) VC_SR1_USED_HARNESSES/m5_false_oracle_assertion_harness.c,51de25599c6508268f8bc3c8e610925c7a7157b114fa0dc236e66875c225c18e,51de25599c6508268f8bc3c8e610925c7a7157b114fa0dc236e66875c225c18e,2,RESOLVED_HASH_MATCH
REP-LOC-C03-UA-HARNESS-003,LOC-C03-UA,3,HARNESS,mlk_poly_sub_cleanroom/PROFESSOR_HARDEN_VC_SR1_2026-07-18/05_mutation_assertion/source/vc_sr1_harness_frozen_baseline.c,experiments/poly-sub/T01-exact-semantics/extended-hardening/05_mutation_assertion/source/vc_sr1_harness_frozen_baseline.c,42c09c2f004d567d8b886058bd2304d960a219d36f0f6605b015966db3bc5682,42c09c2f004d567d8b886058bd2304d960a219d36f0f6605b015966db3bc5682,1,RESOLVED_HASH_MATCH
REP-LOC-C03-UA-HARNESS-004,LOC-C03-UA,3,HARNESS,mlk_poly_sub_cleanroom/PROFESSOR_HARDEN_VC_SR1_2026-07-18/00_frozen_source/mlkem-native/proofs/cbmc/barrett_reduce/barrett_reduce_harness.c,supplementary-evidence-reconciliation/consolidated-mlkem-cbmc-verification-harnesses-12-campaigns/mlk_barret_reduce_harness_set/00_upstream_native/barrett_reduce_harness.c,2257c68f1412b9b4a4a66b7bd5c178d87dd0d571ad1a487df4392ce1c84b20dc,2257c68f1412b9b4a4a66b7bd5c178d87dd0d571ad1a487df4392ce1c84b20dc,9,RESOLVED_HASH_MATCH
REP-LOC-C03-UA-HARNESS-005,LOC-C03-UA,3,HARNESS,mlk_poly_sub_cleanroom/PROFESSOR_HARDEN_VC_SR1_2026-07-18/00_frozen_source/mlkem-native/proofs/cbmc/check_pct/check_pct_harness.c,upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/proofs/cbmc/check_pct/check_pct_harness.c,d7f34fafd3a51aaa93985f9b59a9586913f8046a30be78dc2213157856b12e0a,d7f34fafd3a51aaa93985f9b59a9586913f8046a30be78dc2213157856b12e0a,8,RESOLVED_HASH_MATCH
REP-LOC-C03-UA-HARNESS-006,LOC-C03-UA,3,HARNESS,mlk_poly_sub_cleanroom/PROFESSOR_HARDEN_VC_SR1_2026-07-18/00_frozen_source/mlkem-native/proofs/cbmc/ct_cmask_neg_i16/ct_cmask_neg_i16_harness.c,upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/proofs/cbmc/ct_cmask_neg_i16/ct_cmask_neg_i16_harness.c,1508e4812b852d0f6e0daa359f79099c72e7747cb0c8555ec97838c8b00d928b,1508e4812b852d0f6e0daa359f79099c72e7747cb0c8555ec97838c8b00d928b,8,RESOLVED_HASH_MATCH
REP-LOC-C03-UA-HARNESS-007,LOC-C03-UA,3,HARNESS,mlk_poly_sub_cleanroom/PROFESSOR_HARDEN_VC_SR1_2026-07-18/00_frozen_source/mlkem-native/proofs/cbmc/ct_cmask_nonzero_u16/ct_cmask_nonzero_u16_harness.c,upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/proofs/cbmc/ct_cmask_nonzero_u16/ct_cmask_nonzero_u16_harness.c,23a5c0c4903738a7964b6f2028c576ed87035881a0903a13ef6290079627db2a,23a5c0c4903738a7964b6f2028c576ed87035881a0903a13ef6290079627db2a,8,RESOLVED_HASH_MATCH
REP-LOC-C03-UA-HARNESS-008,LOC-C03-UA,3,HARNESS,mlk_poly_sub_cleanroom/PROFESSOR_HARDEN_VC_SR1_2026-07-18/00_frozen_source/mlkem-native/proofs/cbmc/ct_cmask_nonzero_u8/ct_cmask_nonzero_u8_harness.c,upstream/mlkem-native/barrett-reduce-af4c5abd-full-source-snapshot/proofs/cbmc/ct_cmask_nonzero_u8/ct_cmask_nonzero_u8_harness.c,29a972350579f3826dd5a485882674212774e07eb9c03e4a63f370fd5b033d16,29a972350579f3826dd5a485882674212774e07eb9c03e4a63f370fd5b033d16,8,RESOLVED_HASH_MATCH
REP-LOC-C03-UA-COMMAND_OR_RUNNER-001,LOC-C03-UA,3,COMMAND_OR_RUNNER,mlk_poly_sub_cleanroom/PROFESSOR_HARDEN_VC_SR1_2026-07-18/01_callsite_representability/build/cbmc_command.txt,experiments/poly-sub/T01-exact-semantics/extended-hardening/01_callsite_representability/build/cbmc_command.txt,a9791df9982bd925d4c727ceec2a6968f53d92f47cfc0321f49f71c81c710b48,a9791df9982bd925d4c727ceec2a6968f53d92f47cfc0321f49f71c81c710b48,140,RESOLVED_HASH_MATCH
REP-LOC-C03-UA-COMMAND_OR_RUNNER-002,LOC-C03-UA,3,COMMAND_OR_RUNNER,mlk_poly_sub_cleanroom/PROFESSOR_HARDEN_VC_SR1_2026-07-18/02_oracle_equivalence/build/cbmc_command.txt,experiments/poly-sub/T01-exact-semantics/extended-hardening/02_oracle_equivalence/build/cbmc_command.txt,58e54db759dcfa2578950472b9c985ace0f807c23b1c3f0f08a0bcada249bd01,58e54db759dcfa2578950472b9c985ace0f807c23b1c3f0f08a0bcada249bd01,140,RESOLVED_HASH_MATCH
REP-LOC-C03-UA-RAW_RESULT-001,LOC-C03-UA,3,RAW_RESULT,mlk_poly_sub_cleanroom/PROFESSOR_HARDEN_VC_SR1_2026-07-18/03_vc_sr1_reachable_only/results/vc_sr1_cbmc_result.json,experiments/poly-sub/T01-exact-semantics/extended-hardening/03_vc_sr1_reachable_only/results/vc_sr1_cbmc_result.json,c6041f52ec043956132f8379bf993e0b23436352a9c14d45b10b908840892c34,c6041f52ec043956132f8379bf993e0b23436352a9c14d45b10b908840892c34,1,RESOLVED_HASH_MATCH
REP-LOC-C03-UA-RAW_RESULT-002,LOC-C03-UA,3,RAW_RESULT,mlk_poly_sub_cleanroom/PROFESSOR_HARDEN_VC_SR1_2026-07-18/04_mutation_reduce/results/m4_cbmc_result.json,experiments/poly-sub/T01-exact-semantics/extended-hardening/04_mutation_reduce/results/m4_cbmc_result.json,4030f1347f8aa6a22d1dabf516c369f0d84b711d838534a4bbf11820f9b717bd,4030f1347f8aa6a22d1dabf516c369f0d84b711d838534a4bbf11820f9b717bd,1,RESOLVED_HASH_MATCH
REP-LOC-C03-UA-RAW_RESULT-003,LOC-C03-UA,3,RAW_RESULT,mlk_poly_sub_cleanroom/PROFESSOR_HARDEN_VC_SR1_2026-07-18/05_mutation_assertion/results/m5_cbmc_result.json,experiments/poly-sub/T01-exact-semantics/extended-hardening/05_mutation_assertion/results/m5_cbmc_result.json,549324ced7b42b8bef2c72472d8ca58ed7014de0eea411c6252cb55e258ba298,549324ced7b42b8bef2c72472d8ca58ed7014de0eea411c6252cb55e258ba298,1,RESOLVED_HASH_MATCH
REP-LOC-C03-UA-MANIFEST_OR_HASH_RECORD-001,LOC-C03-UA,3,MANIFEST_OR_HASH_RECORD,mlk_poly_sub_cleanroom/PROFESSOR_HARDEN_VC_SR1_2026-07-18/00_campaign_metadata/frozen_manifest.sha256.INCOMPLETE,experiments/poly-sub/T01-exact-semantics/extended-hardening/00_campaign_metadata/frozen_manifest.sha256.INCOMPLETE,de97c21132afef47bbbd627b67e06c71e322862301593ca8c2b8cc5a864e56fe,de97c21132afef47bbbd627b67e06c71e322862301593ca8c2b8cc5a864e56fe,1,RESOLVED_HASH_MATCH
REP-LOC-C03-UA-MANIFEST_OR_HASH_RECORD-002,LOC-C03-UA,3,MANIFEST_OR_HASH_RECORD,mlk_poly_sub_cleanroom/PROFESSOR_HARDEN_VC_SR1_2026-07-18/00_campaign_metadata/frozen_source_manifest.sha256,experiments/poly-sub/T01-exact-semantics/extended-hardening/00_campaign_metadata/frozen_source_manifest.sha256,b938d5d831cefbc7f73698ae45416419001c8f4bf99f2faa7cdcf5909501d116,b938d5d831cefbc7f73698ae45416419001c8f4bf99f2faa7cdcf5909501d116,1,RESOLVED_HASH_MATCH
REP-LOC-C03-UA-MANIFEST_OR_HASH_RECORD-003,LOC-C03-UA,3,MANIFEST_OR_HASH_RECORD,mlk_poly_sub_cleanroom/PROFESSOR_HARDEN_VC_SR1_2026-07-18/90_combined_summary/combined_summary_manifest.sha256,experiments/poly-sub/T01-exact-semantics/extended-hardening/90_combined_summary/combined_summary_manifest.sha256,55d1584f8063511b79fb298add6c83ecd8eb8682ab4b72bcad9fe95f047eeb3d,55d1584f8063511b79fb298add6c83ecd8eb8682ab4b72bcad9fe95f047eeb3d,1,RESOLVED_HASH_MATCH
