property_record_id,case_id,condition,target,historical_id,approved_property_name,property_class,source_revision,parameter_set,input_domain,assumptions_and_grounding,formal_relation,assertion_or_harness_mapping,result,target_reachability,assumption_feasibility,nonvacuity_evidence,mutation_status,strongest_bounded_conclusion,explicit_exclusion,evidence_locator_id,evidence_path_hint,evidence_completeness,archive_name_resolved,archive_sha256,archive_evidence_path,archive_entry_sha256,archive_resolution_status,archive_candidate_count,resolved_public_evidence_path,public_evidence_sha256,public_path_resolution_status,public_path_candidate_count
PR-C01-021,1,UNASSISTED,mlk_poly_add,PA-04A.P3,Safe-alias canonical-residue compatibility,Aliasing diagnostic,d9613cf60de3132d32475c102d8c2781d84feb34,ML-KEM-768 primary; PA-06 additionally 512/768/1024,Out-of-contract r==b diagnostic with coefficient doubling representable,Diagnostic only; no change to production contract,canon_q(r[i])=canon_q(2*canon_q(before_r[i])),PA-04A alias-safe harness,SUPPORTED_DIAGNOSTIC,YES,YES,SUPPORTED,PROPERTY-DEPENDENT,The selected safe alias diagnostic behaves as stated.,Does not authorize aliasing in production contracts.,LOC-C01-UA,mlk_poly_add_cleanroom/PA4/pa04a_mlk_poly_add_alias_safe_doubling_harness.c,PARTIAL,mlk_poly_add_cleanroom.zip,ac9eae921e26342de0508d08c312605fede5a339b3921b065e2d56ea59c286de,mlk_poly_add_cleanroom/PA4/pa04a_mlk_poly_add_alias_safe_doubling_harness.c,d03869edcf12179e98feff2d1ddb84025474a13ac133fc140040615eddd6d4a4,RESOLVED,1,experiments/poly-add/PA04-aliasing-diagnostic/curated-records/pa04a_mlk_poly_add_alias_safe_doubling_harness.c,d03869edcf12179e98feff2d1ddb84025474a13ac133fc140040615eddd6d4a4,RESOLVED_HASH_MATCH,6
PR-C01-022,1,UNASSISTED,mlk_poly_add,PA-04A.P4,Alias/disjoint observational equivalence,Aliasing diagnostic,d9613cf60de3132d32475c102d8c2781d84feb34,ML-KEM-768 primary; PA-06 additionally 512/768/1024,Out-of-contract r==b diagnostic with coefficient doubling representable,Diagnostic only; no change to production contract,"alias_result = disjoint_add(before_r,before_r)",PA-04A alias-safe harness,SUPPORTED_DIAGNOSTIC,YES,YES,SUPPORTED,PROPERTY-DEPENDENT,The selected safe alias diagnostic behaves as stated.,Does not authorize aliasing in production contracts.,LOC-C01-UA,mlk_poly_add_cleanroom/PA4/pa04a_mlk_poly_add_alias_safe_doubling_harness.c,PARTIAL,mlk_poly_add_cleanroom.zip,ac9eae921e26342de0508d08c312605fede5a339b3921b065e2d56ea59c286de,mlk_poly_add_cleanroom/PA4/pa04a_mlk_poly_add_alias_safe_doubling_harness.c,d03869edcf12179e98feff2d1ddb84025474a13ac133fc140040615eddd6d4a4,RESOLVED,1,experiments/poly-add/PA04-aliasing-diagnostic/curated-records/pa04a_mlk_poly_add_alias_safe_doubling_harness.c,d03869edcf12179e98feff2d1ddb84025474a13ac133fc140040615eddd6d4a4,RESOLVED_HASH_MATCH,6
PR-C01-023,1,UNASSISTED,mlk_poly_add,PA-04A.P5,Reference-input frame,Aliasing diagnostic,d9613cf60de3132d32475c102d8c2781d84feb34,ML-KEM-768 primary; PA-06 additionally 512/768/1024,Out-of-contract r==b diagnostic with coefficient doubling representable,Diagnostic only; no change to production contract,reference input remains unchanged,PA-04A alias-safe harness,SUPPORTED_DIAGNOSTIC,YES,YES,SUPPORTED,PROPERTY-DEPENDENT,The selected safe alias diagnostic behaves as stated.,Does not authorize aliasing in production contracts.,LOC-C01-UA,mlk_poly_add_cleanroom/PA4/pa04a_mlk_poly_add_alias_safe_doubling_harness.c,PARTIAL,mlk_poly_add_cleanroom.zip,ac9eae921e26342de0508d08c312605fede5a339b3921b065e2d56ea59c286de,mlk_poly_add_cleanroom/PA4/pa04a_mlk_poly_add_alias_safe_doubling_harness.c,d03869edcf12179e98feff2d1ddb84025474a13ac133fc140040615eddd6d4a4,RESOLVED,1,experiments/poly-add/PA04-aliasing-diagnostic/curated-records/pa04a_mlk_poly_add_alias_safe_doubling_harness.c,d03869edcf12179e98feff2d1ddb84025474a13ac133fc140040615eddd6d4a4,RESOLVED_HASH_MATCH,6
PR-C01-024,1,UNASSISTED,mlk_poly_add,PA-04A.P6,Derived safe-alias output range,Aliasing diagnostic,d9613cf60de3132d32475c102d8c2781d84feb34,ML-KEM-768 primary; PA-06 additionally 512/768/1024,Out-of-contract r==b diagnostic with coefficient doubling representable,Diagnostic only; no change to production contract,r lies in the representable doubled-input interval,PA-04A alias-safe harness,SUPPORTED_DIAGNOSTIC,YES,YES,SUPPORTED,PROPERTY-DEPENDENT,The selected safe alias diagnostic behaves as stated.,Does not authorize aliasing in production contracts.,LOC-C01-UA,mlk_poly_add_cleanroom/PA4/pa04a_mlk_poly_add_alias_safe_doubling_harness.c,PARTIAL,mlk_poly_add_cleanroom.zip,ac9eae921e26342de0508d08c312605fede5a339b3921b065e2d56ea59c286de,mlk_poly_add_cleanroom/PA4/pa04a_mlk_poly_add_alias_safe_doubling_harness.c,d03869edcf12179e98feff2d1ddb84025474a13ac133fc140040615eddd6d4a4,RESOLVED,1,experiments/poly-add/PA04-aliasing-diagnostic/curated-records/pa04a_mlk_poly_add_alias_safe_doubling_harness.c,d03869edcf12179e98feff2d1ddb84025474a13ac133fc140040615eddd6d4a4,RESOLVED_HASH_MATCH,6
PR-C01-025,1,UNASSISTED,mlk_poly_add,PA-04B.N1,Unrestricted alias-doubling claim,Meaningful negative,d9613cf60de3132d32475c102d8c2781d84feb34,ML-KEM-768 primary; PA-06 additionally 512/768/1024,Arbitrary int16_t aliased coefficients without doubling representability,Deliberately unrestricted diagnostic,r[i]=2*before_r[i] for all int16_t values,PA-04B negative-control harness,MEANINGFUL_NEGATIVE,YES,YES,COUNTEREXAMPLE,N/A,Unrestricted alias-doubling claim is false due to finite-width conversion/overflow boundary.,Does not refute PA-04A under its restricted diagnostic domain.,LOC-C01-UA,mlk_poly_add_cleanroom/PA4/pa04b_mlk_poly_add_alias_unrestricted_negative_control_harness.c,PARTIAL,mlk_poly_add_cleanroom.zip,ac9eae921e26342de0508d08c312605fede5a339b3921b065e2d56ea59c286de,mlk_poly_add_cleanroom/PA4/pa04b_mlk_poly_add_alias_unrestricted_negative_control_harness.c,de2e0689d3470cf992533912e6689ac223d8408967b42e8082ac46af8545e528,RESOLVED,1,experiments/poly-add/PA04-aliasing-diagnostic/curated-records/pa04b_mlk_poly_add_alias_unrestricted_negative_control_harness.c,de2e0689d3470cf992533912e6689ac223d8408967b42e8082ac46af8545e528,RESOLVED_HASH_MATCH,6
PR-C01-026,1,UNASSISTED,mlk_poly_add,PA05A-B1,ML-KEM-768 parameter binding,Structural,d9613cf60de3132d32475c102d8c2781d84feb34,ML-KEM-768 primary; PA-06 additionally 512/768/1024,"MLKEM_N=256, q=3329, K=3","PA-05 caller-specific source contracts; safe-sum obligations are assertions, not assumptions",constants match frozen build,PA-05A/B/C harness property marker,SUPPORTED,YES,YES,SUPPORTED,PA-07 selected caller/target mutants; complete matrix partially retained,Caller-specific obligation recorded with the stated status.,Not complete functional correctness of mlk_indcpa_enc or every producer.,LOC-C01-UA,mlk_poly_add_cleanroom/PA 5/pa05a_mlk_poly_add_polyvec_production_callsite_harness.c,PARTIAL,mlk_poly_add_cleanroom.zip,ac9eae921e26342de0508d08c312605fede5a339b3921b065e2d56ea59c286de,mlk_poly_add_cleanroom/PA 5/pa05a_mlk_poly_add_polyvec_production_callsite_harness.c,ef23dd1db28254c88fcf9216759dce7cade46138dc5fc6c2e56a59bcf101a87e,RESOLVED,1,experiments/poly-add/PA05-production-callsites/curated-records/pa05a_mlk_poly_add_polyvec_production_callsite_harness.c,ef23dd1db28254c88fcf9216759dce7cade46138dc5fc6c2e56a59bcf101a87e,RESOLVED_HASH_MATCH,6
PR-C01-027,1,UNASSISTED,mlk_poly_add,PA05A-D1,Vector-object separation,Object integrity,d9613cf60de3132d32475c102d8c2781d84feb34,ML-KEM-768 primary; PA-06 additionally 512/768/1024,r and b are distinct vector objects,"PA-05 caller-specific source contracts; safe-sum obligations are assertions, not assumptions",&r != &b,PA-05A/B/C harness property marker,SUPPORTED,YES,YES,SUPPORTED,PA-07 selected caller/target mutants; complete matrix partially retained,Caller-specific obligation recorded with the stated status.,Not complete functional correctness of mlk_indcpa_enc or every producer.,LOC-C01-UA,mlk_poly_add_cleanroom/PA 5/pa05a_mlk_poly_add_polyvec_production_callsite_harness.c,PARTIAL,mlk_poly_add_cleanroom.zip,ac9eae921e26342de0508d08c312605fede5a339b3921b065e2d56ea59c286de,mlk_poly_add_cleanroom/PA 5/pa05a_mlk_poly_add_polyvec_production_callsite_harness.c,ef23dd1db28254c88fcf9216759dce7cade46138dc5fc6c2e56a59bcf101a87e,RESOLVED,1,experiments/poly-add/PA05-production-callsites/curated-records/pa05a_mlk_poly_add_polyvec_production_callsite_harness.c,ef23dd1db28254c88fcf9216759dce7cade46138dc5fc6c2e56a59bcf101a87e,RESOLVED_HASH_MATCH,6
PR-C01-028,1,UNASSISTED,mlk_poly_add,PA05A-D2,Nested component separation,Object integrity,d9613cf60de3132d32475c102d8c2781d84feb34,ML-KEM-768 primary; PA-06 additionally 512/768/1024,Each nested polynomial pair is distinct,"PA-05 caller-specific source contracts; safe-sum obligations are assertions, not assumptions",&r.vec[j] != &b.vec[j],PA-05A/B/C harness property marker,SUPPORTED,YES,YES,SUPPORTED,PA-07 selected caller/target mutants; complete matrix partially retained,Caller-specific obligation recorded with the stated status.,Not complete functional correctness of mlk_indcpa_enc or every producer.,LOC-C01-UA,mlk_poly_add_cleanroom/PA 5/pa05a_mlk_poly_add_polyvec_production_callsite_harness.c,PARTIAL,mlk_poly_add_cleanroom.zip,ac9eae921e26342de0508d08c312605fede5a339b3921b065e2d56ea59c286de,mlk_poly_add_cleanroom/PA 5/pa05a_mlk_poly_add_polyvec_production_callsite_harness.c,ef23dd1db28254c88fcf9216759dce7cade46138dc5fc6c2e56a59bcf101a87e,RESOLVED,1,experiments/poly-add/PA05-production-callsites/curated-records/pa05a_mlk_poly_add_polyvec_production_callsite_harness.c,ef23dd1db28254c88fcf9216759dce7cade46138dc5fc6c2e56a59bcf101a87e,RESOLVED_HASH_MATCH,6
PR-C01-029,1,UNASSISTED,mlk_poly_add,PA05A-P1,Exact component-wise caller result,Caller functional,d9613cf60de3132d32475c102d8c2781d84feb34,ML-KEM-768 primary; PA-06 additionally 512/768/1024,All component sums representable,"PA-05 caller-specific source contracts; safe-sum obligations are assertions, not assumptions",r_after[j][i]=r_before[j][i]+b_before[j][i],PA-05A/B/C harness property marker,SUPPORTED,YES,YES,SUPPORTED,PA-07 selected caller/target mutants; complete matrix partially retained,Caller-specific obligation recorded with the stated status.,Not complete functional correctness of mlk_indcpa_enc or every producer.,LOC-C01-UA,mlk_poly_add_cleanroom/PA 5/pa05a_mlk_poly_add_polyvec_production_callsite_harness.c,PARTIAL,mlk_poly_add_cleanroom.zip,ac9eae921e26342de0508d08c312605fede5a339b3921b065e2d56ea59c286de,mlk_poly_add_cleanroom/PA 5/pa05a_mlk_poly_add_polyvec_production_callsite_harness.c,ef23dd1db28254c88fcf9216759dce7cade46138dc5fc6c2e56a59bcf101a87e,RESOLVED,1,experiments/poly-add/PA05-production-callsites/curated-records/pa05a_mlk_poly_add_polyvec_production_callsite_harness.c,ef23dd1db28254c88fcf9216759dce7cade46138dc5fc6c2e56a59bcf101a87e,RESOLVED_HASH_MATCH,6
PR-C01-030,1,UNASSISTED,mlk_poly_add,PA05A-P2,Read-only vector preservation,Frame,d9613cf60de3132d32475c102d8c2781d84feb34,ML-KEM-768 primary; PA-06 additionally 512/768/1024,Same as PA05A,"PA-05 caller-specific source contracts; safe-sum obligations are assertions, not assumptions",b_after=b_before,PA-05A/B/C harness property marker,SUPPORTED,YES,YES,SUPPORTED,PA-07 selected caller/target mutants; complete matrix partially retained,Caller-specific obligation recorded with the stated status.,Not complete functional correctness of mlk_indcpa_enc or every producer.,LOC-C01-UA,mlk_poly_add_cleanroom/PA 5/pa05a_mlk_poly_add_polyvec_production_callsite_harness.c,PARTIAL,mlk_poly_add_cleanroom.zip,ac9eae921e26342de0508d08c312605fede5a339b3921b065e2d56ea59c286de,mlk_poly_add_cleanroom/PA 5/pa05a_mlk_poly_add_polyvec_production_callsite_harness.c,ef23dd1db28254c88fcf9216759dce7cade46138dc5fc6c2e56a59bcf101a87e,RESOLVED,1,experiments/poly-add/PA05-production-callsites/curated-records/pa05a_mlk_poly_add_polyvec_production_callsite_harness.c,ef23dd1db28254c88fcf9216759dce7cade46138dc5fc6c2e56a59bcf101a87e,RESOLVED_HASH_MATCH,6
PR-C01-031,1,UNASSISTED,mlk_poly_add,PA05B-G1,Inverse-NTT producer bound,Assumption grounding,d9613cf60de3132d32475c102d8c2781d84feb34,ML-KEM-768 primary; PA-06 additionally 512/768/1024,Documented producer guarantee,"PA-05 caller-specific source contracts; safe-sum obligations are assertions, not assumptions",|v[i]| < 8q,PA-05A/B/C harness property marker,ASSUMED_FROM_DOCUMENTED_GUARANTEE,YES,YES,SUPPORTED,PA-07 selected caller/target mutants; complete matrix partially retained,Caller-specific obligation recorded with the stated status.,Not complete functional correctness of mlk_indcpa_enc or every producer.,LOC-C01-UA,mlk_poly_add_cleanroom/PA 5/pa05b_mlk_poly_add_indcpa_epp_callsite_harness.c,PARTIAL,mlk_poly_add_cleanroom.zip,ac9eae921e26342de0508d08c312605fede5a339b3921b065e2d56ea59c286de,mlk_poly_add_cleanroom/PA 5/pa05b_mlk_poly_add_indcpa_epp_callsite_harness.c,8241d0631bb02aa7191e741fae1f2785e03e7c016b3a510dc74d7908c34ce7bc,RESOLVED,1,experiments/poly-add/PA05-production-callsites/curated-records/pa05b_mlk_poly_add_indcpa_epp_callsite_harness.c,8241d0631bb02aa7191e741fae1f2785e03e7c016b3a510dc74d7908c34ce7bc,RESOLVED_HASH_MATCH,6
PR-C01-032,1,UNASSISTED,mlk_poly_add,PA05B-G2,Error-polynomial producer bound,Assumption grounding,d9613cf60de3132d32475c102d8c2781d84feb34,ML-KEM-768 primary; PA-06 additionally 512/768/1024,Documented producer guarantee,"PA-05 caller-specific source contracts; safe-sum obligations are assertions, not assumptions",|epp[i]| < eta2+1,PA-05A/B/C harness property marker,ASSUMED_FROM_DOCUMENTED_GUARANTEE,YES,YES,SUPPORTED,PA-07 selected caller/target mutants; complete matrix partially retained,Caller-specific obligation recorded with the stated status.,Not complete functional correctness of mlk_indcpa_enc or every producer.,LOC-C01-UA,mlk_poly_add_cleanroom/PA 5/pa05b_mlk_poly_add_indcpa_epp_callsite_harness.c,PARTIAL,mlk_poly_add_cleanroom.zip,ac9eae921e26342de0508d08c312605fede5a339b3921b065e2d56ea59c286de,mlk_poly_add_cleanroom/PA 5/pa05b_mlk_poly_add_indcpa_epp_callsite_harness.c,8241d0631bb02aa7191e741fae1f2785e03e7c016b3a510dc74d7908c34ce7bc,RESOLVED,1,experiments/poly-add/PA05-production-callsites/curated-records/pa05b_mlk_poly_add_indcpa_epp_callsite_harness.c,8241d0631bb02aa7191e741fae1f2785e03e7c016b3a510dc74d7908c34ce7bc,RESOLVED_HASH_MATCH,6
PR-C01-033,1,UNASSISTED,mlk_poly_add,PA05B-P1,v+epp representability,Call-site discharge,d9613cf60de3132d32475c102d8c2781d84feb34,ML-KEM-768 primary; PA-06 additionally 512/768/1024,Producer bounds above,"PA-05 caller-specific source contracts; safe-sum obligations are assertions, not assumptions",INT16_MIN <= v[i]+epp[i] <= INT16_MAX,PA-05A/B/C harness property marker,SUPPORTED,YES,YES,SUPPORTED,PA-07 selected caller/target mutants; complete matrix partially retained,Caller-specific obligation recorded with the stated status.,Not complete functional correctness of mlk_indcpa_enc or every producer.,LOC-C01-UA,mlk_poly_add_cleanroom/PA 5/pa05b_mlk_poly_add_indcpa_epp_callsite_harness.c,PARTIAL,mlk_poly_add_cleanroom.zip,ac9eae921e26342de0508d08c312605fede5a339b3921b065e2d56ea59c286de,mlk_poly_add_cleanroom/PA 5/pa05b_mlk_poly_add_indcpa_epp_callsite_harness.c,8241d0631bb02aa7191e741fae1f2785e03e7c016b3a510dc74d7908c34ce7bc,RESOLVED,1,experiments/poly-add/PA05-production-callsites/curated-records/pa05b_mlk_poly_add_indcpa_epp_callsite_harness.c,8241d0631bb02aa7191e741fae1f2785e03e7c016b3a510dc74d7908c34ce7bc,RESOLVED_HASH_MATCH,6
PR-C01-034,1,UNASSISTED,mlk_poly_add,PA05B-P2,Exact v+epp result,Caller functional,d9613cf60de3132d32475c102d8c2781d84feb34,ML-KEM-768 primary; PA-06 additionally 512/768/1024,Producer bounds above,"PA-05 caller-specific source contracts; safe-sum obligations are assertions, not assumptions",v_after[i]=v_before[i]+epp_before[i],PA-05A/B/C harness property marker,SUPPORTED,YES,YES,SUPPORTED,PA-07 selected caller/target mutants; complete matrix partially retained,Caller-specific obligation recorded with the stated status.,Not complete functional correctness of mlk_indcpa_enc or every producer.,LOC-C01-UA,mlk_poly_add_cleanroom/PA 5/pa05b_mlk_poly_add_indcpa_epp_callsite_harness.c,PARTIAL,mlk_poly_add_cleanroom.zip,ac9eae921e26342de0508d08c312605fede5a339b3921b065e2d56ea59c286de,mlk_poly_add_cleanroom/PA 5/pa05b_mlk_poly_add_indcpa_epp_callsite_harness.c,8241d0631bb02aa7191e741fae1f2785e03e7c016b3a510dc74d7908c34ce7bc,RESOLVED,1,experiments/poly-add/PA05-production-callsites/curated-records/pa05b_mlk_poly_add_indcpa_epp_callsite_harness.c,8241d0631bb02aa7191e741fae1f2785e03e7c016b3a510dc74d7908c34ce7bc,RESOLVED_HASH_MATCH,6
PR-C01-035,1,UNASSISTED,mlk_poly_add,PA05B-P3,epp frame,Frame,d9613cf60de3132d32475c102d8c2781d84feb34,ML-KEM-768 primary; PA-06 additionally 512/768/1024,Producer bounds above,"PA-05 caller-specific source contracts; safe-sum obligations are assertions, not assumptions",epp_after=epp_before,PA-05A/B/C harness property marker,SUPPORTED,YES,YES,SUPPORTED,PA-07 selected caller/target mutants; complete matrix partially retained,Caller-specific obligation recorded with the stated status.,Not complete functional correctness of mlk_indcpa_enc or every producer.,LOC-C01-UA,mlk_poly_add_cleanroom/PA 5/pa05b_mlk_poly_add_indcpa_epp_callsite_harness.c,PARTIAL,mlk_poly_add_cleanroom.zip,ac9eae921e26342de0508d08c312605fede5a339b3921b065e2d56ea59c286de,mlk_poly_add_cleanroom/PA 5/pa05b_mlk_poly_add_indcpa_epp_callsite_harness.c,8241d0631bb02aa7191e741fae1f2785e03e7c016b3a510dc74d7908c34ce7bc,RESOLVED,1,experiments/poly-add/PA05-production-callsites/curated-records/pa05b_mlk_poly_add_indcpa_epp_callsite_harness.c,8241d0631bb02aa7191e741fae1f2785e03e7c016b3a510dc74d7908c34ce7bc,RESOLVED_HASH_MATCH,6
PR-C01-036,1,UNASSISTED,mlk_poly_add,PA05B-P4,Derived first-call output interval,Range,d9613cf60de3132d32475c102d8c2781d84feb34,ML-KEM-768 primary; PA-06 additionally 512/768/1024,Producer bounds above,"PA-05 caller-specific source contracts; safe-sum obligations are assertions, not assumptions",v_after lies in the derived producer-bound interval,PA-05A/B/C harness property marker,SUPPORTED,YES,YES,SUPPORTED,PA-07 selected caller/target mutants; complete matrix partially retained,Caller-specific obligation recorded with the stated status.,Not complete functional correctness of mlk_indcpa_enc or every producer.,LOC-C01-UA,mlk_poly_add_cleanroom/PA 5/pa05b_mlk_poly_add_indcpa_epp_callsite_harness.c,PARTIAL,mlk_poly_add_cleanroom.zip,ac9eae921e26342de0508d08c312605fede5a339b3921b065e2d56ea59c286de,mlk_poly_add_cleanroom/PA 5/pa05b_mlk_poly_add_indcpa_epp_callsite_harness.c,8241d0631bb02aa7191e741fae1f2785e03e7c016b3a510dc74d7908c34ce7bc,RESOLVED,1,experiments/poly-add/PA05-production-callsites/curated-records/pa05b_mlk_poly_add_indcpa_epp_callsite_harness.c,8241d0631bb02aa7191e741fae1f2785e03e7c016b3a510dc74d7908c34ce7bc,RESOLVED_HASH_MATCH,6
PR-C01-037,1,UNASSISTED,mlk_poly_add,PA05B-P5,First-call modulo-q refinement,Modular refinement,d9613cf60de3132d32475c102d8c2781d84feb34,ML-KEM-768 primary; PA-06 additionally 512/768/1024,Producer bounds above,"PA-05 caller-specific source contracts; safe-sum obligations are assertions, not assumptions",canon_q(v_after[i])=canon_q(v_before[i]+epp[i]),PA-05A/B/C harness property marker,SUPPORTED,YES,YES,SUPPORTED,PA-07 selected caller/target mutants; complete matrix partially retained,Caller-specific obligation recorded with the stated status.,Not complete functional correctness of mlk_indcpa_enc or every producer.,LOC-C01-UA,mlk_poly_add_cleanroom/PA 5/pa05b_mlk_poly_add_indcpa_epp_callsite_harness.c,PARTIAL,mlk_poly_add_cleanroom.zip,ac9eae921e26342de0508d08c312605fede5a339b3921b065e2d56ea59c286de,mlk_poly_add_cleanroom/PA 5/pa05b_mlk_poly_add_indcpa_epp_callsite_harness.c,8241d0631bb02aa7191e741fae1f2785e03e7c016b3a510dc74d7908c34ce7bc,RESOLVED,1,experiments/poly-add/PA05-production-callsites/curated-records/pa05b_mlk_poly_add_indcpa_epp_callsite_harness.c,8241d0631bb02aa7191e741fae1f2785e03e7c016b3a510dc74d7908c34ce7bc,RESOLVED_HASH_MATCH,6
