cbmc_property_id,cbmc_status,cbmc_property_type,cbmc_description,matched_candidate_property_id,matched_candidate_property_type,match_score,mapping_status,related_critic_issue_count,related_critic_issues
mlk_poly_reduce_c.pointer_dereference.10,SUCCESS,pointer_safety,line 203 dereference failure: dead object in r->coeffs,P4,array_bounds,0.308,matched_candidate,2,"[{""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] <= INT16_MAX` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] >= INT16_MIN` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}]"
mlk_poly_reduce_c.pointer_dereference.11,SUCCESS,pointer_safety,line 203 dereference failure: pointer outside object bounds in r->coeffs,P4,array_bounds,0.4,matched_candidate,3,"[{""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] <= INT16_MAX` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] >= INT16_MIN` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The function has pointer inputs/outputs, but the harness/review material does not discuss aliasing."", ""severity"": ""low"", ""type"": ""aliasing_not_discussed""}]"
mlk_poly_reduce_c.pointer_dereference.12,SUCCESS,pointer_safety,line 203 dereference failure: invalid integer address in r->coeffs,P24,equation_conformance,0.286,matched_candidate,2,"[{""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] <= INT16_MAX` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] >= INT16_MIN` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}]"
mlk_poly_sub.overflow.2,SUCCESS,integer_overflow,line 251 arithmetic overflow on unsigned + in i + 1u,P6,integer_overflow,0.538,matched_candidate,2,"[{""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] <= INT16_MAX` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] >= INT16_MIN` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}]"
mlk_poly_sub.array_bounds.1,SUCCESS,bounds_safety,line 259 array.coeffs dynamic object upper bound in r->coeffs[(signed long int)i],P4,array_bounds,0.444,matched_candidate,2,"[{""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] <= INT16_MAX` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] >= INT16_MIN` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}]"
mlk_poly_sub.array_bounds.2,SUCCESS,bounds_safety,line 259 array.coeffs dynamic object upper bound in b->coeffs[(signed long int)i],P4,array_bounds,0.5,matched_candidate,2,"[{""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] <= INT16_MAX` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] >= INT16_MIN` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}]"
mlk_poly_sub.overflow.1,SUCCESS,integer_overflow,line 259 arithmetic overflow on signed - in (signed int)r->coeffs[(signed long int)i] - (signed int)b->coeffs[(signed long int)i],P6,integer_overflow,0.562,matched_candidate,3,"[{""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] <= INT16_MAX` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] >= INT16_MIN` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The function has pointer inputs/outputs, but the harness/review material does not discuss aliasing."", ""severity"": ""low"", ""type"": ""aliasing_not_discussed""}]"
mlk_poly_sub.pointer_dereference.1,SUCCESS,pointer_safety,line 259 dereference failure: pointer NULL in r->coeffs,P4,array_bounds,0.308,matched_candidate,3,"[{""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] <= INT16_MAX` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] >= INT16_MIN` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The function has pointer inputs/outputs, but the harness/review material does not discuss aliasing."", ""severity"": ""low"", ""type"": ""aliasing_not_discussed""}]"
mlk_poly_sub.pointer_dereference.2,SUCCESS,pointer_safety,line 259 dereference failure: pointer invalid in r->coeffs,P4,array_bounds,0.385,matched_candidate,3,"[{""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] <= INT16_MAX` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] >= INT16_MIN` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The function has pointer inputs/outputs, but the harness/review material does not discuss aliasing."", ""severity"": ""low"", ""type"": ""aliasing_not_discussed""}]"
mlk_poly_sub.pointer_dereference.3,SUCCESS,pointer_safety,line 259 dereference failure: deallocated dynamic object in r->coeffs,P4,array_bounds,0.286,matched_candidate,2,"[{""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] <= INT16_MAX` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] >= INT16_MIN` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}]"
mlk_poly_sub.pointer_dereference.4,SUCCESS,pointer_safety,line 259 dereference failure: dead object in r->coeffs,P4,array_bounds,0.308,matched_candidate,2,"[{""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] <= INT16_MAX` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] >= INT16_MIN` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}]"
mlk_poly_sub.pointer_dereference.5,SUCCESS,pointer_safety,line 259 dereference failure: pointer outside object bounds in r->coeffs,P4,array_bounds,0.4,matched_candidate,3,"[{""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] <= INT16_MAX` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] >= INT16_MIN` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The function has pointer inputs/outputs, but the harness/review material does not discuss aliasing."", ""severity"": ""low"", ""type"": ""aliasing_not_discussed""}]"
mlk_poly_sub.pointer_dereference.6,SUCCESS,pointer_safety,line 259 dereference failure: invalid integer address in r->coeffs,P4,array_bounds,0.214,unmapped_or_builtin_cbmc_check,2,"[{""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] <= INT16_MAX` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] >= INT16_MIN` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}]"
mlk_poly_sub.pointer_dereference.7,SUCCESS,pointer_safety,line 259 dereference failure: pointer NULL in b->coeffs,P17,functional_correctness,0.385,matched_candidate,3,"[{""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] <= INT16_MAX` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] >= INT16_MIN` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The function has pointer inputs/outputs, but the harness/review material does not discuss aliasing."", ""severity"": ""low"", ""type"": ""aliasing_not_discussed""}]"
mlk_poly_sub.pointer_dereference.8,SUCCESS,pointer_safety,line 259 dereference failure: pointer invalid in b->coeffs,P4,array_bounds,0.308,matched_candidate,3,"[{""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] <= INT16_MAX` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] >= INT16_MIN` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The function has pointer inputs/outputs, but the harness/review material does not discuss aliasing."", ""severity"": ""low"", ""type"": ""aliasing_not_discussed""}]"
mlk_poly_sub.pointer_dereference.9,SUCCESS,pointer_safety,line 259 dereference failure: deallocated dynamic object in b->coeffs,P4,array_bounds,0.286,matched_candidate,2,"[{""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] <= INT16_MAX` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] >= INT16_MIN` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}]"
mlk_poly_sub.pointer_dereference.10,SUCCESS,pointer_safety,line 259 dereference failure: dead object in b->coeffs,P4,array_bounds,0.308,matched_candidate,2,"[{""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] <= INT16_MAX` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] >= INT16_MIN` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}]"
mlk_poly_sub.pointer_dereference.11,SUCCESS,pointer_safety,line 259 dereference failure: pointer outside object bounds in b->coeffs,P4,array_bounds,0.4,matched_candidate,3,"[{""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] <= INT16_MAX` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] >= INT16_MIN` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The function has pointer inputs/outputs, but the harness/review material does not discuss aliasing."", ""severity"": ""low"", ""type"": ""aliasing_not_discussed""}]"
mlk_poly_sub.pointer_dereference.12,SUCCESS,pointer_safety,line 259 dereference failure: invalid integer address in b->coeffs,P4,array_bounds,0.214,unmapped_or_builtin_cbmc_check,2,"[{""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] <= INT16_MAX` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] >= INT16_MIN` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}]"
mlk_poly_tomont_c.overflow.1,SUCCESS,integer_overflow,line 118 arithmetic overflow on unsigned + in i + 1u,P6,integer_overflow,0.5,matched_candidate,2,"[{""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] <= INT16_MAX` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] >= INT16_MIN` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}]"
mlk_poly_tomont_c.array_bounds.1,SUCCESS,bounds_safety,line 124 array.coeffs dynamic object upper bound in r->coeffs[(signed long int)i],P4,array_bounds,0.444,matched_candidate,2,"[{""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] <= INT16_MAX` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] >= INT16_MIN` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}]"
mlk_poly_tomont_c.array_bounds.2,SUCCESS,bounds_safety,line 124 array.coeffs dynamic object upper bound in r->coeffs[(signed long int)i],P4,array_bounds,0.5,matched_candidate,2,"[{""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] <= INT16_MAX` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] >= INT16_MIN` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}]"
mlk_poly_tomont_c.pointer_dereference.1,SUCCESS,pointer_safety,line 124 dereference failure: pointer NULL in r->coeffs,P4,array_bounds,0.308,matched_candidate,3,"[{""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] <= INT16_MAX` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] >= INT16_MIN` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The function has pointer inputs/outputs, but the harness/review material does not discuss aliasing."", ""severity"": ""low"", ""type"": ""aliasing_not_discussed""}]"
mlk_poly_tomont_c.pointer_dereference.2,SUCCESS,pointer_safety,line 124 dereference failure: pointer invalid in r->coeffs,P4,array_bounds,0.385,matched_candidate,3,"[{""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] <= INT16_MAX` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] >= INT16_MIN` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The function has pointer inputs/outputs, but the harness/review material does not discuss aliasing."", ""severity"": ""low"", ""type"": ""aliasing_not_discussed""}]"
mlk_poly_tomont_c.pointer_dereference.3,SUCCESS,pointer_safety,line 124 dereference failure: deallocated dynamic object in r->coeffs,P4,array_bounds,0.286,matched_candidate,2,"[{""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] <= INT16_MAX` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] >= INT16_MIN` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}]"
mlk_poly_tomont_c.pointer_dereference.4,SUCCESS,pointer_safety,line 124 dereference failure: dead object in r->coeffs,P4,array_bounds,0.308,matched_candidate,2,"[{""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] <= INT16_MAX` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] >= INT16_MIN` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}]"
mlk_poly_tomont_c.pointer_dereference.5,SUCCESS,pointer_safety,line 124 dereference failure: pointer outside object bounds in r->coeffs,P4,array_bounds,0.4,matched_candidate,3,"[{""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] <= INT16_MAX` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] >= INT16_MIN` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The function has pointer inputs/outputs, but the harness/review material does not discuss aliasing."", ""severity"": ""low"", ""type"": ""aliasing_not_discussed""}]"
mlk_poly_tomont_c.pointer_dereference.6,SUCCESS,pointer_safety,line 124 dereference failure: invalid integer address in r->coeffs,P4,array_bounds,0.214,unmapped_or_builtin_cbmc_check,2,"[{""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] <= INT16_MAX` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] >= INT16_MIN` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}]"
mlk_poly_tomont_c.pointer_dereference.7,SUCCESS,pointer_safety,line 124 dereference failure: pointer NULL in r->coeffs,P17,functional_correctness,0.385,matched_candidate,3,"[{""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] <= INT16_MAX` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] >= INT16_MIN` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The function has pointer inputs/outputs, but the harness/review material does not discuss aliasing."", ""severity"": ""low"", ""type"": ""aliasing_not_discussed""}]"
mlk_poly_tomont_c.pointer_dereference.8,SUCCESS,pointer_safety,line 124 dereference failure: pointer invalid in r->coeffs,P4,array_bounds,0.308,matched_candidate,3,"[{""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] <= INT16_MAX` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] >= INT16_MIN` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The function has pointer inputs/outputs, but the harness/review material does not discuss aliasing."", ""severity"": ""low"", ""type"": ""aliasing_not_discussed""}]"
mlk_poly_tomont_c.pointer_dereference.9,SUCCESS,pointer_safety,line 124 dereference failure: deallocated dynamic object in r->coeffs,P4,array_bounds,0.286,matched_candidate,2,"[{""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] <= INT16_MAX` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] >= INT16_MIN` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}]"
mlk_poly_tomont_c.pointer_dereference.10,SUCCESS,pointer_safety,line 124 dereference failure: dead object in r->coeffs,P4,array_bounds,0.308,matched_candidate,2,"[{""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] <= INT16_MAX` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] >= INT16_MIN` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}]"
mlk_poly_tomont_c.pointer_dereference.11,SUCCESS,pointer_safety,line 124 dereference failure: pointer outside object bounds in r->coeffs,P4,array_bounds,0.4,matched_candidate,3,"[{""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] <= INT16_MAX` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] >= INT16_MIN` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The function has pointer inputs/outputs, but the harness/review material does not discuss aliasing."", ""severity"": ""low"", ""type"": ""aliasing_not_discussed""}]"
mlk_poly_tomont_c.pointer_dereference.12,SUCCESS,pointer_safety,line 124 dereference failure: invalid integer address in r->coeffs,P4,array_bounds,0.214,unmapped_or_builtin_cbmc_check,2,"[{""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] <= INT16_MAX` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] >= INT16_MIN` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}]"
mlk_scalar_signed_to_unsigned_q.overflow.1,SUCCESS,integer_overflow,line 172 arithmetic overflow on signed + in (signed int)c + 3329,P6,integer_overflow,0.462,matched_candidate,2,"[{""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] <= INT16_MAX` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] >= INT16_MIN` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}]"
mlk_montgomery_reduce.overflow.1,SUCCESS,integer_overflow,line 75 arithmetic overflow on unsigned * in (unsigned int)a_reduced * QINV,P6,integer_overflow,0.385,matched_candidate,0,[]
mlk_montgomery_reduce.overflow.2,SUCCESS,integer_overflow,line 85 arithmetic overflow on signed * in (int32_t)t * 3329,P6,integer_overflow,0.462,matched_candidate,2,"[{""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] <= INT16_MAX` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] >= INT16_MIN` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}]"
mlk_montgomery_reduce.overflow.3,SUCCESS,integer_overflow,line 85 arithmetic overflow on signed - in a - (int32_t)t * 3329,P6,integer_overflow,0.357,matched_candidate,2,"[{""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] <= INT16_MAX` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] >= INT16_MIN` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}]"
mlk_ct_cmask_nonzero_u16.overflow.1,SUCCESS,integer_overflow,line 232 arithmetic overflow on signed unary minus in -((int32_t)x),P6,integer_overflow,0.357,matched_candidate,2,"[{""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] <= INT16_MAX` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] >= INT16_MIN` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}]"
harness_mlk_poly_add.overflow.2,SUCCESS,integer_overflow,line 50 arithmetic overflow on unsigned + in i + 1u,P6,integer_overflow,0.538,matched_candidate,2,"[{""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] <= INT16_MAX` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] >= INT16_MIN` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}]"
harness_mlk_poly_add.array_bounds.1,SUCCESS,bounds_safety,line 52 array 'r'.coeffs upper bound in r.coeffs[(signed long int)i],P4,array_bounds,0.438,matched_candidate,2,"[{""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] <= INT16_MAX` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] >= INT16_MIN` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}]"
harness_mlk_poly_add.array_bounds.2,SUCCESS,bounds_safety,line 53 array 'b'.coeffs upper bound in b.coeffs[(signed long int)i],P4,array_bounds,0.5,matched_candidate,2,"[{""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] <= INT16_MAX` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] >= INT16_MIN` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}]"
harness_mlk_poly_add.overflow.1,SUCCESS,integer_overflow,line 56 arithmetic overflow on signed + in (int32_t)r.coeffs[(signed long int)i] + (int32_t)b.coeffs[(signed long int)i],P6,integer_overflow,0.529,matched_candidate,3,"[{""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] <= INT16_MAX` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The assumption `(int32_t)r.coeffs[i] + (int32_t)b.coeffs[i] >= INT16_MIN` was not directly traced to Agent 2/4/5 evidence."", ""severity"": ""medium"", ""type"": ""assumption_without_traceability""}, {""message"": ""The function has pointer inputs/outputs, but the harness/review material does not discuss aliasing."", ""severity"": ""low"", ""type"": ""aliasing_not_discussed""}]"
